"depth","best.age","min.age","max.age"
0,54,-26,198
30,5965,5751,6137
40,7741,7503,7953
50,9350,9090,9594
60,10749,10464,11021
70,11904,11589,12202
80,12808,12459,13134
90,13465,13092,13822
100,13913,13534,14306
110,14194,13811,14619
120,14352,13977,14826
130,14431,14059,14970
140,14473,14099,15084
150,14511,14128,15195
159,14550,14152,15295
178,14642,14210,15500
195,14735,14275,15771
288,15416,14910,16550
310,15612,15118,16666
391,16411,16003,17029
416,16676,16301,17164
447,17011,16672,17353
481,17383,17071,17702
