"depth","best.age","min.age","max.age"
4,-16,-18,-12
7,7,2,13
11,37,30,47
15,67,58,81
19,97,85,114
21,112,99,130
23,127,113,147
25,142,126,164
31,187,168,215
35,217,195,248
39,247,222,281
43,277,251,316
51,337,305,382
59,398,360,450
67,458,415,517
71,488,443,551
77,533,484,602
83,569,519,640
87,581,532,650
91,594,546,662
95,606,558,673
99,619,572,681
103,631,583,694
107,643,594,707
111,656,604,720
119,681,625,749
129,712,652,784
151,780,706,868
155,792,715,885
161,811,729,911
165,830,753,922
167,840,766,929
171,859,788,942
175,878,810,956
181,907,840,979
185,926,859,995
191,954,889,1023
195,974,909,1045
201,1002,937,1081
205,1022,953,1104
211,1050,975,1142
215,1077,1010,1158
219,1103,1034,1177
221,1117,1045,1189
225,1143,1063,1219
227,1156,1070,1238
229,1170,1075,1259
233,1185,1096,1270
237,1201,1115,1281
259,1286,1205,1368
261,1294,1211,1376
263,1301,1218,1385
271,1332,1241,1422
283,1379,1268,1477
287,1394,1278,1498
291,1410,1286,1519
295,1425,1295,1542
307,NA,NA,NA
319,NA,NA,NA
327,NA,NA,NA
335,NA,NA,NA
351,NA,NA,NA
353,NA,NA,NA
355,NA,NA,NA
357,NA,NA,NA
365,NA,NA,NA
369,NA,NA,NA
377,NA,NA,NA
389,NA,NA,NA
395,NA,NA,NA
407,NA,NA,NA
411,NA,NA,NA
419,NA,NA,NA
427,NA,NA,NA
439,NA,NA,NA
447,NA,NA,NA
