"depth","best.age","min.age","max.age"
1380,45,-68,186
1385,201,97,329
1395,513,412,628
1405,824,709,947
1415,1135,986,1278
1425,1451,1274,1613
1435,1777,1639,1929
1445,2103,1963,2252
1455,2429,2267,2598
1465,2755,2557,2955
1475,3038,2819,3259
1505,3504,3323,3685
1515,3659,3436,3875
1525,3861,3609,4135
1535,4200,4001,4393
1545,4539,4382,4697
1555,4878,4741,5014
1565,5218,5079,5339
1575,5549,5403,5673
1585,5859,5728,5973
1595,6168,6045,6281
1605,6477,6357,6599
1615,6787,6659,6921
1620,6941,6807,7086
1630,7251,7099,7419
1635,7405,7242,7587
1645,NA,NA,NA
