"depth","best.age","min.age","max.age"
1,-36,-38,-34
3,-23,-24,-21
5,-9,-10,-8
7,4,3,5
9,17,16,18
11,30,29,31
13,44,43,45
15,57,56,57
17,70,69,70
19,83,82,83
21,96,96,97
23,109,109,110
25,122,121,123
27,136,134,136
29,149,148,150
31,162,161,163
33,175,173,176
35,188,186,190
37,201,199,204
39,228,225,232
41,268,259,282
43,308,292,331
45,348,326,381
47,387,359,430
49,427,393,480
51,467,426,529
53,507,460,579
55,547,493,628
57,587,527,678
59,627,560,727
61,667,594,778
63,706,627,827
65,746,661,877
67,777,691,906
69,797,713,909
71,817,727,924
73,838,736,946
75,858,744,977
77,879,751,1011
79,899,757,1047
83,NA,NA,NA
