"depth","best.age","min.age","max.age"
45.5,72,27,117
55.5,88,34,142
65.5,200,85,301
85.5,500,396,593
105.5,800,695,904
125.5,1100,992,1227
185.5,1999,1825,2234
205.5,2238,2068,2471
215.5,2349,2184,2574
225.5,2460,2300,2678
245.5,2682,2533,2882
285.5,3125,2968,3307
325.5,3569,3390,3737
365.5,4012,3810,4182
405.5,4455,4231,4643
445.5,4899,4649,5112
485.5,5342,5057,5584
505.5,5511,5240,5739
545.5,5845,5604,6051
565.5,6013,5783,6208
605.5,6347,6141,6525
645.5,6682,6496,6845
685.5,7016,6850,7172
745.5,7518,7355,7663
785.5,7852,7678,7999
825.5,8187,7996,8346
845.5,8800,8626,8949
865.5,9544,9382,9687
885.5,10287,10132,10437
905.5,11030,10868,11190
925.5,11774,11593,11950
945.5,12517,12310,12718
955.5,12888,12668,13105
965.5,13260,13024,13493
