"sample.depths","sample.ages","Betula","Corylus","Cyperaceae","Ericaceae","Fagus","Fraxinus.nigra.type","Fraxinus.pennsylvanica.type","Poaceae.undiff.","Ostrya.Carpinus","Picea","Pinus.undiff.","Populus.undiff.","Quercus","Rumex","Tsuga","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Alnus.incana","Ambrosia","Amaranthaceae","Brassicaceae","Ilex.Nemopanthus","Pinus.strobus","Pinus.banksiana.P..resinosa","Acer.negundo","Acer.rubrum","Acer.undiff.","Carya","Celtis","Liquidambar","Tilia","Salix","Rosaceae.undiff.","Cerealia","Acer.saccharum","Ranunculus.acris.type","Myrica","Castanea","Juglans.cinerea","Nyssa","Populus.balsamifera.type","Artemisia","Cupressaceae","Fraxinus.undiff.","Rhamnus","Abies","Cephalanthus","Caryophyllaceae.undiff.","Thalictrum","Iva.annua","Dalea","Alnus.undiff.","Juglans.undiff.","Prunus.type.undiff.","Populus.tremuloides.type","Larix","Eupatorium.type","Apiaceae","Liliaceae","Alnus.viridis","Melampyrum","Sambucus","Lamiaceae","Urtica.type","Prunus.cf..P..serotina","Humulus","Platanus","Dryas","Polygonum.lapathifolium.type","Campanula","Arenaria"
1200.25,NA,0.275,0.01875,0.00625,0.00625,0.0375,0.00625,0.00625,0.01875,0.00625,0.0125,0.0375,0.025,0.16875,0.00625,0.01875,0.00625,0.0125,0.03125,0.01875,0.00625,0.00625,0.00625,0.21875,0.04375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209.75,NA,0.331730769230769,0.00721153846153846,0,0,0.110576923076923,0,0.00721153846153846,0,0.00240384615384615,0.0192307692307692,0.0432692307692308,0,0.110576923076923,0.00480769230769231,0.125,0,0.00240384615384615,0.0144230769230769,0,0,0.00240384615384615,0.00240384615384615,0.15625,0.03125,0.00721153846153846,0.00961538461538462,0.00240384615384615,0.00240384615384615,0.00240384615384615,0.00240384615384615,0.00240384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219.75,NA,0.347826086956522,0.0169082125603865,0,0.0072463768115942,0.0483091787439614,0.00241545893719807,0.0072463768115942,0.072463768115942,0.00483091787439614,0.0169082125603865,0.0289855072463768,0.0120772946859903,0.103864734299517,0.0410628019323672,0.0531400966183575,0.00241545893719807,0.0120772946859903,0.0241545893719807,0.0144927536231884,0,0.00241545893719807,0.00241545893719807,0.108695652173913,0.0289855072463768,0.00241545893719807,0.0072463768115942,0.0072463768115942,0,0,0,0,0.00241545893719807,0.00241545893719807,0.0144927536231884,0.00241545893719807,0.00241545893719807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229.5,NA,0.27735368956743,0.0229007633587786,0,0.0127226463104326,0.0381679389312977,0.00254452926208651,0.0101781170483461,0.0229007633587786,0.00763358778625954,0.0229007633587786,0.0458015267175573,0.0127226463104326,0.104325699745547,0.0229007633587786,0.0254452926208651,0.00254452926208651,0.00508905852417303,0.0152671755725191,0.0229007633587786,0,0.00508905852417303,0.0101781170483461,0.2264631043257,0.0508905852417303,0,0.0203562340966921,0,0,0,0,0,0.00508905852417303,0,0.00254452926208651,0.00254452926208651,0,0.00254452926208651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239.5,NA,0.264150943396226,0.00808625336927224,0,0.0242587601078167,0.0646900269541779,0.0107816711590297,0.0107816711590297,0,0.00808625336927224,0.0350404312668464,0.0377358490566038,0.0107816711590297,0.0862533692722372,0,0.107816711590297,0,0.00808625336927224,0.0107816711590297,0.00539083557951483,0,0.0134770889487871,0.00269541778975741,0.210242587601078,0.032345013477089,0,0.0188679245283019,0.00808625336927224,0,0.00269541778975741,0,0.00269541778975741,0,0,0,0.00539083557951483,0,0,0.00269541778975741,0.00269541778975741,0.00269541778975741,0.00269541778975741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249.5,NA,0.272486772486772,0.00264550264550265,0,0.00264550264550265,0.113756613756614,0,0.0185185185185185,0.00264550264550265,0.00529100529100529,0.0661375661375661,0.0211640211640212,0.0185185185185185,0.0343915343915344,0,0.187830687830688,0,0.00264550264550265,0.0105820105820106,0,0,0.0105820105820106,0.0132275132275132,0.145502645502645,0.0264550264550265,0,0.0158730158730159,0.0132275132275132,0.00529100529100529,0,0,0,0,0.00264550264550265,0,0.00529100529100529,0,0,0,0,0,0.00264550264550265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259.5,NA,0.173252279635258,0.00303951367781155,0,0.00303951367781155,0.11854103343465,0,0.00303951367781155,0,0.00911854103343465,0.0425531914893617,0.00911854103343465,0.00303951367781155,0.0516717325227964,0,0.474164133738602,0,0.00911854103343465,0.00911854103343465,0,0,0,0,0.0486322188449848,0.0121580547112462,0.00303951367781155,0.00911854103343465,0.0060790273556231,0.00303951367781155,0,0,0,0,0,0,0,0,0,0,0,0,0.00303951367781155,0.00303951367781155,0.00303951367781155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,NA,0.163978494623656,0.00268817204301075,0,0.00537634408602151,0.115591397849462,0.00806451612903226,0.00806451612903226,0,0.010752688172043,0.0456989247311828,0.0537634408602151,0,0.0913978494623656,0,0.228494623655914,0.00268817204301075,0,0.00268817204301075,0,0,0,0.0268817204301075,0.161290322580645,0.032258064516129,0,0.0188172043010753,0.00537634408602151,0.00268817204301075,0,0,0.00268817204301075,0,0.00268817204301075,0,0,0,0,0,0.00268817204301075,0,0,0,0,0.00268817204301075,0.00268817204301075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,NA,0.134939759036145,0.0120481927710843,0,0.00240963855421687,0.16144578313253,0,0,0,0.00240963855421687,0.0192771084337349,0.0240963855421687,0,0.0385542168674699,0,0.35421686746988,0,0.00963855421686747,0.00240963855421687,0,0,0,0.00481927710843374,0.192771084337349,0,0,0.0240963855421687,0.00240963855421687,0.0072289156626506,0,0,0,0,0,0,0,0,0,0,0.00240963855421687,0,0,0,0,0.00240963855421687,0,0.00240963855421687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,1061,0.147826086956522,0.00579710144927536,0,0.00289855072463768,0.205797101449275,0.00579710144927536,0.00869565217391304,0,0.00869565217391304,0.0318840579710145,0.0202898550724638,0.00289855072463768,0.0463768115942029,0,0.385507246376812,0,0.00579710144927536,0.00579710144927536,0,0,0,0.0115942028985507,0.0579710144927536,0,0,0.0202898550724638,0.0115942028985507,0.00289855072463768,0,0,0,0,0,0,0,0,0,0,0.00579710144927536,0,0,0,0,0.00579710144927536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1290,1384,0.185410334346505,0.00303951367781155,0,0,0.145896656534954,0,0,0,0,0.00303951367781155,0.0151975683890578,0.00303951367781155,0.0547112462006079,0,0.407294832826748,0,0.0060790273556231,0.0182370820668693,0,0,0,0.0060790273556231,0.11854103343465,0,0,0.0243161094224924,0.00303951367781155,0.00303951367781155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00303951367781155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,1706,0.201780415430267,0.00593471810089021,0,0,0.234421364985163,0.0029673590504451,0.0148367952522255,0,0.00593471810089021,0.00593471810089021,0.0207715133531157,0.0029673590504451,0.0534124629080119,0,0.311572700296736,0,0.0029673590504451,0.0118694362017804,0.0029673590504451,0,0,0.0029673590504451,0.0534124629080119,0,0,0.0326409495548961,0.00593471810089021,0.00593471810089021,0,0,0,0,0,0,0,0,0,0.0029673590504451,0,0,0.0029673590504451,0,0.0029673590504451,0.0118694362017804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,2029,0.172043010752688,0.00537634408602151,0,0,0.172043010752688,0,0,0,0.00268817204301075,0.00537634408602151,0.0349462365591398,0,0.0376344086021505,0,0.381720430107527,0,0.00268817204301075,0.00537634408602151,0,0,0,0,0.139784946236559,0,0,0.0161290322580645,0.00268817204301075,0.00268817204301075,0,0,0.00268817204301075,0,0,0,0,0,0,0.00268817204301075,0.00268817204301075,0,0,0,0,0.00806451612903226,0,0,0.00268817204301075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,2351,0.165789473684211,0.00526315789473684,0,0,0.144736842105263,0,0.00263157894736842,0,0.00526315789473684,0.00263157894736842,0.0342105263157895,0.00263157894736842,0.0526315789473684,0,0.405263157894737,0.00263157894736842,0.0131578947368421,0,0,0,0,0.00263157894736842,0.0710526315789474,0.0236842105263158,0,0.0342105263157895,0,0.00526315789473684,0,0,0.00263157894736842,0,0,0,0.0105263157894737,0,0,0,0.00263157894736842,0,0.00263157894736842,0,0.00263157894736842,0,0,0,0.00263157894736842,0.00263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
