"depth","best.age","min.age","max.age"
0,0,-2,3
10,303,206,399
20,507,411,602
30,710,615,809
40,914,815,1016
100,2138,1990,2295
110,2342,2184,2512
120,2546,2377,2729
130,2750,2568,2945
140,2954,2761,3163
150,3158,2952,3380
160,3362,3144,3598
170,3566,3335,3816
180,3770,3527,4035
190,3973,3718,4253
200,4177,3909,4472
210,4381,4100,4691
220,4585,4291,4910
230,4789,4481,5129
240,4993,4672,5348
250,5197,4862,5567
260,5449,5142,5786
270,5702,5417,6008
280,5954,5689,6236
300,6458,6221,6704
310,6710,6484,6949
320,6963,6738,7199
330,7215,6985,7456
340,7467,7219,7716
350,7719,7451,8004
360,7972,7679,8293
370,8273,8007,8538
400,9176,8934,9419
410,9477,9224,9731
420,9778,9501,10049
430,10079,9764,10366
440,10380,10029,10693
450,10681,10294,11028
460,10982,10556,11368
470,NA,NA,NA
480,NA,NA,NA
485,NA,NA,NA
500,NA,NA,NA
510,NA,NA,NA
530,NA,NA,NA
605,NA,NA,NA
632,NA,NA,NA
655,NA,NA,NA
680,NA,NA,NA
