"depth","best.age","min.age","max.age"
50,881,841,920
75,1321,1262,1381
100,1761,1682,1841
125,2201,2102,2301
150,2642,2523,2762
175,3082,2943,3222
185,3258,3110,3406
200,3522,3363,3683
225,3962,3783,4143
250,4403,4204,4604
275,4843,4625,5065
300,5283,5044,5524
310,5459,5212,5708
325,5724,5465,5985
340,5988,5717,6261
350,6164,5885,6445
360,6340,6054,6630
375,6604,6305,6906
390,6868,6557,7182
400,7078,6772,7386
425,7685,7411,7960
450,8292,8029,8556
475,8900,8627,9175
500,9507,9205,9820
525,10114,9777,10489
540,10479,10119,10903
550,10721,10343,11181
555,10843,10453,11318
560,10964,10563,11455
565,11086,10672,11592
570,NA,NA,NA
