"depth","best.age","min.age","max.age"
5,63,43,76
20,247,168,302
35,424,289,517
50,587,401,711
65,730,505,881
85,884,602,1139
100,985,679,1400
115,1093,763,1730
135,1276,923,2158
150,1465,1082,2486
165,1717,1354,2831
185,2181,1885,3301
200,2647,2352,3651
210,3019,2717,3892
225,3618,3313,4312
235,4009,3722,4393
245,4360,4130,4605
250,4514,4297,4711
265,4882,4677,5095
275,5067,4852,5308
285,5220,4996,5489
300,5423,5184,5721
315,5632,5369,5934
325,5782,5501,6072
340,6023,5708,6280
350,6194,5862,6445
360,6375,6030,6655
375,6674,6305,7025
385,6901,6518,7300
400,7298,6922,7773
410,7610,7233,8111
420,7967,7592,8479
435,8596,8226,9089
450,9311,8930,9776
460,9817,9415,10262
470,10332,9889,10750
485,11091,10600,11483
500,11785,11245,12156
515,12362,11877,12707
520,12524,12051,12862
525,12671,12211,13002
530,12807,12362,13133
535,12932,12511,13262
540,13049,12657,13395
545,13159,12790,13521
550,13264,12910,13644
565,13558,13188,14000
570,13653,13260,14136
575,NA,NA,NA
585,NA,NA,NA
600,NA,NA,NA
605,NA,NA,NA
615,NA,NA,NA
630,NA,NA,NA
635,NA,NA,NA
