"depth","best.age","min.age","max.age"
1,36,-34,111
5,137,64,211
10,262,166,354
15,388,258,542
20,656,517,811
30,1478,1324,1658
40,2300,2086,2649
48,2383,2182,2709
102,2687,2504,2854
105,2704,2512,2870
112,2744,2495,2906
117,2772,2516,2939
123,2891,2629,3062
127,3593,3352,3761
132,4470,4325,4648
142,6225,6063,6413
147,7102,6920,7318
152,7980,7770,8227
157,8857,8617,9140
166,9925,9667,10227
172,10100,9863,10377
177,10246,10009,10505
182,10393,10143,10637
202,10977,10620,11347
220,NA,NA,NA
230,NA,NA,NA
240,NA,NA,NA
244,NA,NA,NA
249,NA,NA,NA
