"depth","best.age","min.age","max.age"
1,-27,-37,-17
25,168,21,302
50,371,77,641
65,493,111,844
80,619,280,926
90,704,421,970
100,789,526,1054
120,960,652,1302
130,1088,795,1415
150,1345,1064,1647
169,1589,1310,1875
190,1858,1573,2142
220,2243,1932,2540
250,2629,2270,2958
280,3014,2598,3400
300,3271,2809,3702
310,3399,2911,3853
330,3478,3073,3857
350,3557,3232,3861
370,3637,3389,3868
400,3755,3604,3903
430,4027,3870,4182
450,4429,4100,4752
460,4629,4198,5053
480,5031,4389,5667
500,5448,4660,6228
510,5681,4926,6426
520,5914,5192,6624
538,6333,5671,6982
560,6845,6256,7420
580,7310,6789,7823
600,7776,7322,8229
630,8474,8113,8842
650,8940,8632,9256
670,9406,9137,9671
690,9871,9631,10102
700,10104,9876,10330
730,10802,10572,11041
760,12497,12269,12765
780,NA,NA,NA
800,NA,NA,NA
820,NA,NA,NA
840,NA,NA,NA
860,NA,NA,NA
884,NA,NA,NA
900,NA,NA,NA
920,NA,NA,NA
940,NA,NA,NA
960,NA,NA,NA
980,NA,NA,NA
1000,NA,NA,NA
1020,NA,NA,NA
1040,NA,NA,NA
1060,NA,NA,NA
