"depth","best.age","min.age","max.age"
1,-42,-44,-39
5,-32,-34,-30
8.5,-23,-25,-21
11,-17,-19,-16
15,-7,-8,-6
19,3,2,4
21,8,7,9
25,17,16,18
29,27,26,28
32.5,36,34,36
33.5,38,37,39
35.5,43,42,44
37.5,48,47,49
41.5,58,56,58
42.5,60,59,61
44.5,65,64,66
47.5,73,71,73
49.5,78,76,78
51.5,82,81,83
56,94,93,94
59.5,102,101,103
61.5,107,105,107
64.5,114,113,115
67.5,121,120,122
69.5,126,125,127
72.5,134,133,135
75.5,141,141,143
77.5,146,145,147
80.5,153,153,155
84.5,163,162,164
87.5,170,169,172
89.5,175,174,177
91.5,180,179,182
94.5,188,185,189
96.5,193,190,194
98.5,197,195,200
100.5,202,200,205
102.5,212,211,214
105.5,249,240,256
107.5,273,261,286
112.5,335,309,358
114.5,359,329,388
116.5,384,348,417
118.5,408,367,445
121.5,445,397,490
123.5,469,416,518
126.5,506,446,563
129.5,543,475,606
132.5,579,504,650
134.5,604,524,679
136.5,635,554,712
138.5,684,609,758
140.5,733,657,807
142.5,783,703,863
144.5,832,744,919
391.5,NA,NA,NA
393.5,NA,NA,NA
397.5,NA,NA,NA
