"depth","best.age","min.age","max.age"
15,26,16,36
45,183,151,212
75,341,289,388
120,578,502,646
165,817,726,894
210,1058,964,1133
270,1385,1286,1468
330,1706,1572,1820
405,2039,1850,2194
465,2202,1984,2393
555,2306,2077,2698
645,2561,2341,2984
735,3034,2773,3265
780,3233,3000,3384
825,3378,3181,3529
870,3503,3360,3646
915,3642,3537,3777
960,3822,3704,3953
1005,4028,3888,4170
1050,4237,4085,4403
1065,4303,4151,4478
1080,4365,4213,4547
1095,4424,4269,4606
1110,4477,4321,4654
1140,4570,4424,4733
1155,4613,4475,4777
1170,4655,4525,4825
1185,4698,4573,4870
1200,4745,4628,4930
1215,4795,4684,4987
1230,4852,4744,5044
1235.5,4875,4766,5067
1245,4917,4804,5112
1260,4989,4873,5183
1275,5070,4951,5270
1290,5158,5036,5351
1305,5253,5137,5438
1322,5369,5253,5545
1335,5463,5348,5634
1350,5577,5461,5739
1365,5698,5578,5847
1380,5824,5701,5960
1385,5867,5743,5998
1390,5910,5786,6037
1395,5955,5829,6076
1402.5,6022,5895,6135
1410,6090,5963,6196
1425,6231,6106,6324
1440,6375,6252,6456
1457,6544,6425,6617
1470,6675,6560,6747
1485,6831,6723,6902
1491,6894,6789,6966
1500,6990,6889,7064
1507,7067,6968,7141
1515,7155,7062,7232
1522,7235,7147,7315
1530,7327,7243,7409
1537,7409,7329,7492
1545,7506,7429,7591
1552.5,7598,7521,7690
1560,7693,7603,7787
1567,7783,7678,7886
1575,7888,7766,7995
1582,7982,7843,8090
1590,8091,7932,8201
1595,8160,7991,8273
1600,8229,8047,8345
1605,8299,8104,8419
1610,8370,8158,8494
1615,8441,8212,8570
1620,8512,8267,8648
1625,8583,8323,8726
1630,8655,8379,8803
1635,8728,8435,8880
1640,8800,8490,8958
1645.5,8880,8552,9044
1650,8945,8601,9113
