"sample.depths","sample.ages","Abies","Acer.negundo","Acer.rubrum","Acer.saccharum","Alnus","Betula","Carya","Cornus.racemosa","Cornus.sericea","Cornus.undiff.","Corylus","Cupressaceae","Diervilla","Ephedra","Ericaceae","Fraxinus.nigra","Fraxinus.pennsylvanica","Fraxinus.undiff.","Juglans.cinerea","Juglans.nigra","Larix","Lonicera","Myrica","Ostrya.Carpinus","Parthenocissus","Picea","Pinus.banksiana.P..resinosa","Pinus.strobus","Pinus.undiff.","Populus","Prunus","Quercus","Rhamnus","Salix","Sambucus","Sarcobatus.vermiculatus","Shepherdia.argentea","Shepherdia.canadensis","Spiraea","Symphoricarpos.occidentalis","Tilia","Ulmus","Viburnum.lentago","Viburnum.opulus","Viburnum.rafinesquianum.type","Viburnum.undiff.","Allium","Ambrosia.type","Amorpha","Anemone","Apiaceae","Artemisia","Asteraceae.subf..Asteroideae.undiff.","Asteraceae.subf..Cichorioideae","Brassicaceae","Caltha.type","Campanula","Caryophyllaceae.undiff.","Caulophyllum.thalictroides","Chenopodiaceae.Amaranthaceae.undiff.","Comandra","Dalea.candida.type","Dalea.purpurea.type","Epilobium","Euphorbia","Fabaceae.undiff.","Galium","Geum.type","Humulus","Impatiens","Iva.annua.type","Iva.xanthifolia","Lamiaceae","Lysimachia","Maianthemum","Mimulus","Pedicularis","Poaceae","Polygonum.amphibium","Polygonum.aviculare","Polygonum.persicaria","Potentilla","Ranunculus","Rosaceae.undiff.","Rumex","Scrophularia","Stellaria","Thalictrum","Urtica.type","Veronica","Viola","Xanthium"
210,6748,0,0,0,0,0.0156794425087108,0.024390243902439,0,0,0,0,0.0139372822299652,0.00348432055749129,0,0,0,0.00174216027874564,0.00174216027874564,0,0,0,0.00174216027874564,0,0,0.00174216027874564,0,0.00348432055749129,0.0435540069686411,0,0.125435540069686,0.00348432055749129,0.00174216027874564,0.0923344947735192,0,0.0452961672473868,0,0,0,0,0,0,0,0.0139372822299652,0,0.00174216027874564,0,0,0,0.111498257839721,0.00174216027874564,0,0,0.174216027874564,0.0452961672473868,0,0,0,0,0,0,0.0958188153310105,0,0,0,0,0.00174216027874564,0,0,0.00174216027874564,0,0,0,0,0.00348432055749129,0,0,0.00174216027874564,0,0.158536585365854,0,0,0.00348432055749129,0,0,0.00174216027874564,0,0,0.00174216027874564,0,0,0,0,0.00174216027874564
228,7274,0,0,0,0,0,0.0352941176470588,0,0,0,0,0.00588235294117647,0.00588235294117647,0,0,0,0.00294117647058824,0,0,0,0,0,0,0,0,0,0.0147058823529412,0.0764705882352941,0,0.170588235294118,0.00294117647058824,0,0.0647058823529412,0,0.0323529411764706,0,0,0,0,0,0,0,0.00588235294117647,0,0,0,0.00588235294117647,0,0.0794117647058823,0,0,0,0.111764705882353,0.0205882352941176,0,0,0,0,0,0,0.123529411764706,0,0,0,0,0,0,0,0,0,0.00294117647058824,0,0,0,0,0,0,0,0.214705882352941,0,0,0.00294117647058824,0,0.00588235294117647,0.00294117647058824,0,0.00294117647058824,0.00294117647058824,0,0.00294117647058824,0,0,0.00294117647058824
255,8062,0,0,0,0,0.00608519269776876,0.0202839756592292,0,0,0,0,0.00811359026369168,0.00608519269776876,0,0,0,0.00202839756592292,0,0,0,0,0.00202839756592292,0,0,0.00405679513184584,0,0.0121703853955375,0.0953346855983773,0,0.21501014198783,0.00202839756592292,0,0.0446247464503043,0,0.0283975659229209,0,0,0.00608519269776876,0.00202839756592292,0,0,0,0.0101419878296146,0,0,0,0,0,0.0628803245436105,0,0,0,0.107505070993915,0.0121703853955375,0,0,0,0,0,0,0.0892494929006085,0,0,0,0,0.00202839756592292,0,0,0,0,0,0,0,0,0,0,0,0,0.257606490872211,0,0,0.00202839756592292,0,0,0,0,0,0,0,0,0,0,0.00202839756592292
259,8179,0,0,0,0,0.00555555555555556,0.0611111111111111,0,0,0,0.00277777777777778,0.00277777777777778,0.00833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0.238888888888889,0.00555555555555556,0.3,0.00277777777777778,0,0.025,0,0.0166666666666667,0,0.00277777777777778,0.00555555555555556,0.00277777777777778,0,0,0,0.0111111111111111,0,0,0,0,0,0.0194444444444444,0.00277777777777778,0,0,0.05,0.0222222222222222,0,0,0,0,0,0,0.0333333333333333,0,0,0,0,0.00277777777777778,0,0,0,0,0,0,0.00277777777777778,0,0.00277777777777778,0,0,0,0.155555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,NA,0,0,0,0,0.0160183066361556,0.045766590389016,0,0,0,0,0.011441647597254,0.0091533180778032,0,0,0,0,0,0,0,0,0.0022883295194508,0,0,0,0,0.0480549199084668,0,0,0.567505720823799,0.0068649885583524,0,0.022883295194508,0,0.0022883295194508,0,0,0.0022883295194508,0,0,0,0,0.0274599542334096,0,0,0,0,0,0.0205949656750572,0,0,0,0.068649885583524,0.0251716247139588,0,0,0,0.0022883295194508,0,0,0.0160183066361556,0,0,0,0,0,0.0022883295194508,0,0,0,0,0,0,0,0,0,0,0,0.102974828375286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
