"depth","best.age","min.age","max.age"
5,27,23,31
10,106,98,118
15,186,174,204
20,265,250,290
25,344,325,375
30,423,401,461
40,581,551,631
45,661,627,718
60,898,853,973
65,977,928,1058
75,1136,1080,1230
85,1294,1230,1400
90,1373,1306,1486
95,1458,1395,1566
105,1628,1567,1726
115,1798,1724,1886
125,1967,1888,2043
135,2137,2033,2209
145,2307,2169,2371
155,2477,2320,2564
160,2561,2395,2656
165,2646,2469,2747
175,2821,2642,2922
185,3001,2839,3088
195,3182,3048,3247
205,3362,3258,3430
215,3542,3454,3619
225,3722,3629,3788
235,3902,3824,3968
245,4083,3997,4152
255,4263,4166,4337
265,4382,4286,4457
275,4439,4351,4519
285,4496,4407,4582
295,4554,4452,4646
310,4640,4507,4748
320,4697,4542,4820
330,NA,NA,NA
