"depth","best.age","min.age","max.age"
10,229,220,238
20,459,441,478
30,688,660,716
40,917,880,954
50,1146,1101,1194
60,1376,1320,1432
80,1834,1760,1910
100,2293,2199,2387
120,2751,2639,2865
140,3210,3079,3343
160,3669,3518,3820
180,4127,3959,4299
200,4586,4399,4777
220,5044,4838,5254
240,5503,5278,5732
260,5961,5718,6210
280,6420,6157,6687
300,6879,6597,7165
320,7337,7037,7643
340,7796,7477,8120
360,8254,7917,8598
380,8713,8357,9076
390,8942,8576,9314
400,9171,8796,9553
410,9401,9016,9792
415,9515,9126,9912
420,NA,NA,NA
425,NA,NA,NA
430,NA,NA,NA
435,NA,NA,NA
440,NA,NA,NA
445,NA,NA,NA
450,NA,NA,NA
