"depth","best.age","min.age","max.age"
4,63,60,65
16,252,243,260
48,755,726,780
90,1416,1360,1463
110,1731,1662,1789
138,2171,2084,2244
168,2643,2537,2731
198,3115,2990,3220
247,3886,3730,4016
258,4059,3896,4195
278,4373,4198,4521
296,4657,4469,4813
317,4987,4787,5155
337,5302,5089,5481
356,5601,5375,5789
376,5915,5678,6115
396,6230,5980,6440
416,6545,6282,6766
436,6859,6583,7091
456,7174,6885,7416
466,7331,7036,7579
476,NA,NA,NA
486,NA,NA,NA
496,NA,NA,NA
506,NA,NA,NA
514,NA,NA,NA
524,NA,NA,NA
536,NA,NA,NA
544,NA,NA,NA
550,NA,NA,NA
