"depth","best.age","min.age","max.age"
120,150,101,198
140,474,420,527
160,798,728,865
180,1122,1032,1209
200,1446,1334,1556
220,1770,1636,1904
240,2094,1936,2252
260,2418,2236,2601
280,2742,2534,2948
300,3066,2834,3298
320,3390,3133,3646
340,3714,3432,3995
360,4038,3731,4344
380,4362,4030,4693
400,4686,4330,5043
420,5010,4628,5392
440,5334,4927,5741
460,5658,5226,6090
480,5982,5525,6440
500,6306,5824,6789
520,6630,6123,7139
540,6954,6421,7487
560,7278,6721,7837
580,7602,7019,8186
600,7926,7317,8535
620,8250,7617,8885
640,8574,7915,9234
660,8898,8214,9583
675,9141,8438,9845
695,9465,8737,10195
715,9789,9035,10543
735,10113,9334,10893
755,10437,9632,11242
765,10599,9782,11417
775,10761,9932,11592
785,11076,10297,11866
795,11392,10655,12147
805,11708,11002,12433
815,12024,11333,12718
825,12339,11657,13012
835,12655,11978,13322
850,13129,12442,13799
860,13445,12746,14129
870,13761,13038,14461
880,14076,13318,14797
890,14392,13591,15141
900,14708,13857,15491
910,15024,14118,15848
915,15182,14246,16028
920,15339,14373,16209
925,15497,14498,16389
930,15655,14624,16572
935,15813,14749,16755
940,15971,14873,16938
945,16129,14998,17124
950,16287,15123,17311
955,NA,NA,NA
960,NA,NA,NA
965,NA,NA,NA
970,NA,NA,NA
975,NA,NA,NA
980,NA,NA,NA
985,NA,NA,NA
