"sample.depths","sample.ages","Asteraceae.undiff.","Quercus","Salix","Vitis","Pinus","Amaranthaceae","Poaceae","Polygonaceae","Waltheria","Cephalanthus","Ulmus","Cyperaceae.undiff.","Justicia","Vigna","Casuarina","Annona","Bumelia","Ambrosia"
0.5,-37,0.0434782608695652,0.0869565217391304,0.0217391304347826,0.108695652173913,0.282608695652174,0.369565217391304,0.0217391304347826,0.0217391304347826,0.0434782608695652,0,0,0,0,0,0,0,0,0
4.5,50,0,0,0,0.064516129032258,0.419354838709677,0.290322580645161,0,0,0,0.064516129032258,0.032258064516129,0.032258064516129,0.032258064516129,0.032258064516129,0.032258064516129,0,0,0
9.5,701,0,0,0,0,0.25,0.666666666666667,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0
12.5,1091,0,0.037037037037037,0,0,0.37037037037037,0.592592592592593,0,0,0,0,0,0,0,0,0,0,0,0
15.5,1481,0.0357142857142857,0,0,0,0.0357142857142857,0.892857142857143,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0
17.5,1741,0.0184049079754601,0,0.00613496932515337,0,0.00613496932515337,0.932515337423313,0.00613496932515337,0,0,0.0184049079754601,0,0.00613496932515337,0,0,0,0.00613496932515337,0,0
18.5,1872,0.025,0,0.0125,0,0.003125,0.934375,0.003125,0,0,0,0,0.003125,0.00625,0,0,0.003125,0.00625,0.003125
