"depth","best.age","min.age","max.age"
0.5,-44,-45,-41
4.5,-2,-2,0
9.5,50,48,53
14.5,73,51,100
21,103,51,164
25,122,52,205
27,131,52,225
31,149,51,264
35,1472,1374,1581
37,2133,2012,2254
41,3455,3268,3634
45,3555,3392,3713
51,3704,3571,3844
55,3803,3676,3938
61,3952,3812,4095
65,4052,3896,4213
71,4201,3993,4399
