"depth","best.age","min.age","max.age"
1,-15,-33,5
5,5,-13,25
10,31,11,50
20,81,62,102
30,132,111,154
40,183,160,207
45,208,185,234
50,234,209,260
60,284,257,313
80,386,353,421
100,487,449,529
110,538,497,583
150,740,687,800
160,791,734,854
180,893,830,963
200,994,925,1072
210,1045,972,1126
230,1146,1067,1235
260,1298,1209,1398
280,1400,1304,1508
310,1552,1446,1671
330,1653,1541,1780
350,1754,1635,1889
360,1805,1683,1944
380,1906,1778,2053
400,2008,1872,2162
410,2059,1920,2217
430,2160,2013,2325
450,2261,2108,2434
470,2363,2203,2544
490,2464,2298,2653
510,2565,2392,2762
530,2667,2487,2871
550,2768,2581,2980
560,2819,2628,3034
570,2870,2675,3088
580,2920,2723,3144
590,2971,2770,3198
600,3053,2855,3277
610,3134,2939,3356
630,3298,3106,3513
650,3461,3273,3671
670,3624,3440,3830
690,3787,3606,3989
710,3951,3772,4149
730,4114,3937,4309
750,4277,4101,4470
770,4440,4265,4632
790,4604,4430,4795
810,4767,4593,4957
830,4930,4756,5119
850,5093,4918,5282
870,5257,5080,5445
890,5420,5242,5609
910,5583,5403,5772
930,5747,5563,5936
950,5910,5725,6101
970,6073,5885,6266
990,6236,6045,6431
1010,6400,6206,6597
1030,6563,6365,6763
1050,6726,6526,6930
1070,6889,6686,7097
1090,7053,6845,7263
1110,7216,7004,7430
1130,7379,7164,7598
1150,7542,7323,7765
1170,7706,7482,7934
1190,7869,7641,8102
1210,8032,7800,8271
1230,8195,7957,8439
1250,8359,8116,8608
1270,8522,8274,8778
1290,8685,8432,8948
1310,8849,8588,9117
1330,9012,8745,9287
1350,9175,8902,9458
1360,9257,8980,9544
1370,10099,9662,10535
1390,NA,NA,NA
1400,NA,NA,NA
1410,NA,NA,NA
1420,NA,NA,NA
1430,NA,NA,NA
1440,NA,NA,NA
1450,NA,NA,NA
