"depth","best.age","min.age","max.age"
0.5,-39,-45,-32
4.5,31,-29,89
10.5,137,-4,272
12.5,193,57,324
15.5,288,171,399
21,461,371,554
25,587,471,700
29,713,562,895
33,915,790,1063
35,1016,912,1130
37,1117,1027,1211
41,1319,1228,1416
45,1521,1421,1635
47,1622,1514,1748
49,1723,1607,1863
53,1969,1851,2092
55,2114,1992,2231
59,2404,2249,2555
