"depth","best.age","min.age","max.age"
1,NA,NA,NA
25,NA,NA,NA
50,NA,NA,NA
65,NA,NA,NA
80,NA,NA,NA
90,NA,NA,NA
100,NA,NA,NA
120,1923,1778,2075
130,2077,1938,2222
150,2386,2254,2519
169,2680,2552,2805
190,3004,2878,3127
220,3468,3338,3593
250,3931,3788,4063
280,4395,4234,4539
300,4704,4525,4860
310,4860,4693,5009
330,5173,5023,5309
350,5486,5351,5614
370,5798,5674,5921
400,6268,6148,6389
430,6737,6615,6868
450,7050,6926,7190
460,7206,7077,7351
480,7512,7386,7653
500,7815,7688,7954
510,7967,7839,8108
520,8118,7987,8261
538,8391,8259,8547
560,8725,8582,8894
580,9028,8877,9218
600,9331,9163,9544
630,9732,9553,9962
650,9899,9725,10099
670,10067,9888,10259
690,10235,10036,10441
700,10319,10099,10538
730,10571,10285,10865
760,11057,10806,11301
780,11381,11062,11660
800,11705,11280,12062
820,11808,11398,12152
840,11872,11500,12188
860,11936,11599,12229
884,12013,11712,12286
900,12064,11780,12323
920,12128,11856,12371
940,12191,11926,12421
960,12255,11984,12473
980,12319,12037,12532
1000,12383,12081,12599
1020,12447,12118,12678
1040,NA,NA,NA
1060,NA,NA,NA
