"sample.depths","sample.ages","Acer.saccharum.type","Acer.saccharinum.type","Alnus.undiff.","Ambrosia.type","Artemisia","Betula","Carya","Amaranthaceae.undiff.","Cupressaceae","Cyperaceae","Fagus","Fraxinus.undiff.","Larix","Ostrya.Carpinus","Pinus.undiff.","Platanus","Quercus","Salix","Ulmus","Populus","Poaceae","Plantago","Acer.rubrum","Acer.undiff.","Tilia","Tsuga","Vitis","Rosaceae.undiff.","Corylus","Sambucus","Asteraceae.subf..Asteroideae.undiff.","Juglans","Myricaceae","Picea","Rubus","Liquidambar","Cornus","Ericaceae","Thalictrum","Viburnum","Lamiaceae","Dalea","Apiaceae","Celtis","Pinaceae.undiff.","Alnus.incana.type","Alnus.viridis.type","Fraxinus.nigra.type","Fraxinus.pennsylvanica.type","Pinus.subg..Pinus","Pinus.subg..Strobus","Iva","Urtica.type","Abies","Polygonum","Sarcobatus.vermiculatus"
192,1431,0.0157232704402516,0,0.0251572327044025,0.0283018867924528,0.00943396226415094,0.0534591194968553,0.0314465408805031,0.00628930817610063,0.0125786163522013,0.00628930817610063,0.00943396226415094,0.0345911949685535,0.0251572327044025,0.059748427672956,0.0566037735849057,0.0125786163522013,0.433962264150943,0.0220125786163522,0.0314465408805031,0,0.0754716981132075,0,0,0,0.00314465408805031,0.0157232704402516,0.00628930817610063,0,0.00314465408805031,0,0.00314465408805031,0.00314465408805031,0,0.00943396226415094,0,0,0.00628930817610063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,1695,0.0100334448160535,0,0.00668896321070234,0.0167224080267559,0.0100334448160535,0.0869565217391304,0.0167224080267559,0,0.00668896321070234,0.0334448160535117,0.0133779264214047,0.0367892976588629,0.00668896321070234,0.040133779264214,0.040133779264214,0.0100334448160535,0.575250836120401,0.00334448160535117,0.0334448160535117,0.00334448160535117,0.0234113712374582,0,0,0,0,0.0100334448160535,0,0,0,0,0.00668896321070234,0.00334448160535117,0.00334448160535117,0,0,0.00334448160535117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,1959,0.0229508196721311,0,0.0229508196721311,0.0229508196721311,0.00327868852459016,0.0950819672131148,0.0295081967213115,0,0.0163934426229508,0.0163934426229508,0.0229508196721311,0.0491803278688525,0.0163934426229508,0.0360655737704918,0.0229508196721311,0.019672131147541,0.468852459016393,0,0.0426229508196721,0.0131147540983607,0.0327868852459016,0,0,0,0.0163934426229508,0.0098360655737705,0,0,0,0,0,0.00655737704918033,0,0,0,0,0,0.00327868852459016,0.00327868852459016,0.00327868852459016,0.00327868852459016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,2091,0.0165016501650165,0,0.0165016501650165,0.0099009900990099,0.0066006600660066,0.0792079207920792,0.0297029702970297,0.0099009900990099,0.0132013201320132,0.0429042904290429,0.0198019801980198,0.0396039603960396,0,0.0429042904290429,0.0264026402640264,0.0165016501650165,0.452145214521452,0.0165016501650165,0.0891089108910891,0.0033003300330033,0.0363036303630363,0,0.0033003300330033,0,0.0033003300330033,0,0.0033003300330033,0,0.0033003300330033,0,0.0066006600660066,0.0066006600660066,0,0.0066006600660066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,2222,0.0371621621621622,0,0.0101351351351351,0.0101351351351351,0.0101351351351351,0.0777027027027027,0.0202702702702703,0.0101351351351351,0.00337837837837838,0.0202702702702703,0.0540540540540541,0.0472972972972973,0.00337837837837838,0.097972972972973,0.0337837837837838,0.0101351351351351,0.432432432432432,0,0.0641891891891892,0,0.00337837837837838,0,0,0,0.0101351351351351,0.0101351351351351,0,0,0.00675675675675676,0,0.00675675675675676,0.0101351351351351,0,0.00675675675675676,0,0,0,0,0.00337837837837838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,2354,0.0132013201320132,0,0.0264026402640264,0.0132013201320132,0.0099009900990099,0.0561056105610561,0.0231023102310231,0,0.0033003300330033,0.0132013201320132,0.0495049504950495,0.0462046204620462,0.0066006600660066,0.0792079207920792,0.0396039603960396,0.0165016501650165,0.458745874587459,0.0033003300330033,0.0825082508250825,0.0099009900990099,0.0066006600660066,0,0,0,0.0099009900990099,0.0099009900990099,0,0,0.0099009900990099,0,0,0.0132013201320132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,2583,0.0112359550561798,0,0.0187265917602996,0.0112359550561798,0.0112359550561798,0.0599250936329588,0.0337078651685393,0.00749063670411985,0.0112359550561798,0.0149812734082397,0.00749063670411985,0.0449438202247191,0.0224719101123595,0.0374531835205993,0.0337078651685393,0.0149812734082397,0.531835205992509,0,0.052434456928839,0.00749063670411985,0.0187265917602996,0,0,0,0.0187265917602996,0.00374531835205993,0,0,0.00374531835205993,0,0.0112359550561798,0,0,0.00374531835205993,0,0.00374531835205993,0,0,0,0,0,0.00374531835205993,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,3099,0.0364238410596026,0,0.0132450331125828,0.00993377483443709,0.00662251655629139,0.0496688741721854,0.00993377483443709,0.00662251655629139,0,0.0231788079470199,0.0033112582781457,0.0463576158940397,0.0033112582781457,0.0894039735099338,0.0397350993377483,0,0.506622516556291,0.00662251655629139,0.0827814569536424,0,0.0364238410596026,0,0,0,0.00993377483443709,0.0033112582781457,0,0,0,0,0.00993377483443709,0.00662251655629139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,3616,0.0471380471380471,0,0.0101010101010101,0.0134680134680135,0.0101010101010101,0.0437710437710438,0.0101010101010101,0,0.0168350168350168,0.0134680134680135,0.0101010101010101,0.0808080808080808,0.0101010101010101,0.0774410774410774,0.0202020202020202,0.00336700336700337,0.535353535353535,0.00673400673400673,0.0336700336700337,0.00336700336700337,0.0202020202020202,0,0,0,0.0101010101010101,0,0,0,0.0101010101010101,0,0.00336700336700337,0.00673400673400673,0,0,0,0.00336700336700337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,4133,0.0288461538461538,0,0.00641025641025641,0.00641025641025641,0.0128205128205128,0.0641025641025641,0.016025641025641,0.00320512820512821,0.00320512820512821,0.0224358974358974,0.0224358974358974,0.0865384615384615,0.00641025641025641,0.105769230769231,0.032051282051282,0.0128205128205128,0.375,0,0.0897435897435897,0.00320512820512821,0.0128205128205128,0,0,0,0.0256410256410256,0.00641025641025641,0,0,0,0,0.00641025641025641,0.0416666666666667,0,0.00320512820512821,0,0,0,0,0,0,0,0.00641025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,4650,0.0165016501650165,0,0.0132013201320132,0.0165016501650165,0,0.0198019801980198,0.0594059405940594,0,0.0066006600660066,0.0198019801980198,0.0066006600660066,0.0198019801980198,0.0033003300330033,0.0429042904290429,0.0429042904290429,0.0033003300330033,0.603960396039604,0.0066006600660066,0.0627062706270627,0.0099009900990099,0.0198019801980198,0,0,0,0.0066006600660066,0.0033003300330033,0,0,0.0066006600660066,0,0.0033003300330033,0.0033003300330033,0,0.0033003300330033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,5166,0.0133779264214047,0,0.0100334448160535,0.0267558528428094,0.0234113712374582,0.0301003344481605,0.0234113712374582,0.00668896321070234,0,0.0133779264214047,0.0100334448160535,0.020066889632107,0,0.0334448160535117,0.0635451505016722,0.0100334448160535,0.521739130434783,0.0133779264214047,0.0468227424749164,0.0133779264214047,0.0702341137123746,0,0.00334448160535117,0,0.00334448160535117,0,0,0,0.00668896321070234,0,0.0167224080267559,0.0167224080267559,0,0.00334448160535117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,5420,0.00336700336700337,0,0.0168350168350168,0.0269360269360269,0.0336700336700337,0.0505050505050505,0.0202020202020202,0.00336700336700337,0.00673400673400673,0.0269360269360269,0.00336700336700337,0.0202020202020202,0.00336700336700337,0.0269360269360269,0.111111111111111,0.00336700336700337,0.474747474747475,0.0202020202020202,0.0437710437710438,0.00336700336700337,0.0471380471380471,0,0,0,0.0101010101010101,0,0,0,0.00336700336700337,0.00336700336700337,0.0168350168350168,0.00336700336700337,0,0.0134680134680135,0,0.00336700336700337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,5781,0.00655737704918033,0,0.0229508196721311,0.0131147540983607,0.00655737704918033,0.019672131147541,0.0098360655737705,0.00655737704918033,0.00327868852459016,0.0229508196721311,0.00327868852459016,0.0163934426229508,0,0.039344262295082,0.104918032786885,0.0163934426229508,0.567213114754098,0.0098360655737705,0.0327868852459016,0.0098360655737705,0.0491803278688525,0,0,0,0.00655737704918033,0,0,0,0,0,0.0163934426229508,0,0,0.00655737704918033,0,0,0,0.00655737704918033,0,0,0,0,0.00327868852459016,0,0,0,0,0,0,0,0,0,0,0,0,0
464,5961,0.0134228187919463,0,0.023489932885906,0.0302013422818792,0.0201342281879195,0.0201342281879195,0.0134228187919463,0.00671140939597315,0.00335570469798658,0.023489932885906,0.0167785234899329,0.023489932885906,0,0.0436241610738255,0.0671140939597315,0.0201342281879195,0.496644295302013,0.0167785234899329,0.0704697986577181,0.00335570469798658,0.0436241610738255,0,0,0,0.0167785234899329,0,0,0,0.00335570469798658,0,0.00671140939597315,0.0167785234899329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,6141,0.0167785234899329,0,0.0100671140939597,0.0134228187919463,0.00335570469798658,0.023489932885906,0,0.0100671140939597,0.00335570469798658,0.0469798657718121,0.0134228187919463,0.0536912751677852,0,0.0771812080536913,0.0973154362416107,0.00335570469798658,0.446308724832215,0.0167785234899329,0.0671140939597315,0.00335570469798658,0.0402684563758389,0,0.00671140939597315,0,0.00671140939597315,0,0,0,0.00335570469798658,0,0.0100671140939597,0.0134228187919463,0.00671140939597315,0,0,0,0,0,0.00671140939597315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,6321,0.020979020979021,0,0.0174825174825175,0.0174825174825175,0.0174825174825175,0.0174825174825175,0.013986013986014,0.0034965034965035,0,0.013986013986014,0.0104895104895105,0.048951048951049,0,0.0559440559440559,0.0559440559440559,0.013986013986014,0.601398601398601,0.006993006993007,0.0384615384615385,0.0034965034965035,0.006993006993007,0,0,0,0.006993006993007,0,0,0,0.006993006993007,0,0.006993006993007,0.013986013986014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,6501,0.0264900662251656,0,0.0033112582781457,0.0298013245033113,0.0198675496688742,0.0364238410596026,0.0033112582781457,0.0033112582781457,0.00662251655629139,0.00662251655629139,0.00662251655629139,0.0463576158940397,0,0.0298013245033113,0.0728476821192053,0.00993377483443709,0.536423841059603,0.00993377483443709,0.0927152317880795,0.0033112582781457,0.0264900662251656,0,0,0,0.0033112582781457,0,0.0033112582781457,0,0,0,0.00993377483443709,0.00662251655629139,0,0,0,0,0,0,0.0033112582781457,0,0,0,0,0.0033112582781457,0,0,0,0,0,0,0,0,0,0,0,0
528,6682,0.0463576158940397,0,0.00662251655629139,0.0132450331125828,0.0132450331125828,0.00662251655629139,0.00993377483443709,0,0.0033112582781457,0.00662251655629139,0.0033112582781457,0.0364238410596026,0,0.0562913907284768,0.0695364238410596,0.0132450331125828,0.483443708609272,0.0033112582781457,0.16887417218543,0,0.033112582781457,0,0,0,0.0033112582781457,0,0,0,0.0033112582781457,0,0,0.00662251655629139,0,0.0033112582781457,0,0,0,0,0,0,0,0.0033112582781457,0.00662251655629139,0,0,0,0,0,0,0,0,0,0,0,0,0
544,6862,0.0562913907284768,0.0033112582781457,0.00993377483443709,0.0198675496688742,0,0.0198675496688742,0.0165562913907285,0.0033112582781457,0.0132450331125828,0.00993377483443709,0.00662251655629139,0.0264900662251656,0.0033112582781457,0.0794701986754967,0.0894039735099338,0.0165562913907285,0.417218543046358,0,0.132450331125828,0.0198675496688742,0.0165562913907285,0,0,0,0.00662251655629139,0,0,0,0.0165562913907285,0,0.00662251655629139,0.0033112582781457,0,0.0033112582781457,0,0,0,0,0.0033112582781457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,7042,0.0196078431372549,0,0.00326797385620915,0.00980392156862745,0.0196078431372549,0.0065359477124183,0.0228758169934641,0.00326797385620915,0.00326797385620915,0.0065359477124183,0.00980392156862745,0.0588235294117647,0,0.0784313725490196,0.0490196078431373,0.0065359477124183,0.470588235294118,0.0065359477124183,0.160130718954248,0,0.00980392156862745,0,0,0.00980392156862745,0.0130718954248366,0,0,0,0.0065359477124183,0,0.00980392156862745,0.0065359477124183,0,0.00326797385620915,0,0,0,0,0,0.00326797385620915,0,0,0,0,0.00326797385620915,0,0,0,0,0,0,0,0,0,0,0
568,7289,0.025974025974026,0,0.0064935064935065,0.0227272727272727,0.00324675324675325,0.0064935064935065,0.0194805194805195,0.00324675324675325,0.00974025974025974,0.00974025974025974,0.0064935064935065,0.0194805194805195,0,0.116883116883117,0.0487012987012987,0.0064935064935065,0.451298701298701,0.00324675324675325,0.142857142857143,0.00324675324675325,0.00324675324675325,0,0,0,0.0162337662337662,0,0,0,0,0,0.00324675324675325,0.0162337662337662,0,0,0,0,0,0,0,0,0,0,0,0.00324675324675325,0,0.00324675324675325,0.00324675324675325,0.0194805194805195,0.00974025974025974,0.00324675324675325,0.00974025974025974,0.00324675324675325,0,0,0,0
576,7536,0.026578073089701,0,0.0232558139534884,0.0431893687707641,0.0132890365448505,0.053156146179402,0.0199335548172757,0.0166112956810631,0,0.00996677740863787,0,0.0299003322259136,0,0.0664451827242525,0.0996677740863787,0.00996677740863787,0.39202657807309,0.00332225913621262,0.122923588039867,0,0.0166112956810631,0,0.00332225913621262,0.00332225913621262,0.00996677740863787,0,0.00332225913621262,0,0.00664451827242525,0,0.00332225913621262,0.00996677740863787,0.00664451827242525,0.00664451827242525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,7875,0.0479233226837061,0.00319488817891374,0.012779552715655,0.0447284345047923,0.00958466453674121,0.012779552715655,0.00958466453674121,0.012779552715655,0.0159744408945687,0.00958466453674121,0,0.00958466453674121,0,0.0958466453674121,0.121405750798722,0.00638977635782748,0.36741214057508,0.00638977635782748,0.0575079872204473,0,0.0415335463258786,0,0,0,0.012779552715655,0,0,0,0,0,0.00958466453674121,0.00958466453674121,0,0.00638977635782748,0,0,0,0,0,0,0,0,0,0.00319488817891374,0,0.00958466453674121,0.00319488817891374,0.00958466453674121,0.012779552715655,0.00319488817891374,0.0351437699680511,0,0,0,0,0
592,8030,0.0199335548172757,0,0.00664451827242525,0.0431893687707641,0.0166112956810631,0.0564784053156146,0.0166112956810631,0.0166112956810631,0.0132890365448505,0,0,0.0332225913621262,0,0.136212624584718,0.142857142857143,0.00664451827242525,0.269102990033223,0.0232558139534884,0.142857142857143,0.00332225913621262,0.0132890365448505,0,0,0,0.0166112956810631,0,0,0,0.00664451827242525,0,0,0.00996677740863787,0,0.00664451827242525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,8523,0.0357142857142857,0,0.0064935064935065,0.0194805194805195,0.00324675324675325,0.038961038961039,0.012987012987013,0.0064935064935065,0.0064935064935065,0.00974025974025974,0,0.0227272727272727,0.00974025974025974,0.0616883116883117,0.275974025974026,0.0194805194805195,0.285714285714286,0,0.090909090909091,0,0.025974025974026,0,0,0,0.025974025974026,0,0,0,0.00974025974025974,0,0,0.00974025974025974,0,0.012987012987013,0,0.00974025974025974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,9319,0.0263157894736842,0,0,0.0263157894736842,0.00986842105263158,0.0361842105263158,0.0164473684210526,0.00657894736842105,0.00328947368421053,0.00657894736842105,0,0.0361842105263158,0.00328947368421053,0.055921052631579,0.302631578947368,0.0164473684210526,0.266447368421053,0.00986842105263158,0.131578947368421,0.00328947368421053,0,0,0.00328947368421053,0,0.0296052631578947,0,0,0,0,0,0.00328947368421053,0,0,0.00328947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00328947368421053,0,0,0
637,9965,0.0387096774193548,0,0.0032258064516129,0.0161290322580645,0.0032258064516129,0.0225806451612903,0.00967741935483871,0.0032258064516129,0,0.0225806451612903,0,0.0354838709677419,0.0032258064516129,0.0903225806451613,0.42258064516129,0.0064516129032258,0.180645161290323,0,0.0903225806451613,0.0064516129032258,0.0129032258064516,0,0,0,0.0129032258064516,0,0,0,0.0064516129032258,0,0.0064516129032258,0,0,0.0032258064516129,0,0,0,0,0,0,0,0,0,0,0.0032258064516129,0,0,0,0,0,0,0,0,0,0,0
640,10114,0.0240963855421687,0,0.0120481927710843,0.0120481927710843,0.00301204819277108,0.072289156626506,0.00602409638554217,0.00301204819277108,0,0.00301204819277108,0,0.0481927710843374,0.00301204819277108,0.0331325301204819,0.355421686746988,0,0.237951807228916,0,0.102409638554217,0.00903614457831325,0.00903614457831325,0,0.00602409638554217,0,0.0180722891566265,0,0,0,0.00903614457831325,0,0,0.00301204819277108,0,0.0210843373493976,0,0,0,0,0,0,0,0,0,0,0.00602409638554217,0,0,0,0,0,0,0,0.00301204819277108,0,0,0
643,10263,0.0334448160535117,0,0,0.00334448160535117,0.00668896321070234,0.0334448160535117,0.0100334448160535,0,0.00668896321070234,0.0167224080267559,0,0.0334448160535117,0,0.0635451505016722,0.391304347826087,0.020066889632107,0.204013377926421,0.00668896321070234,0.130434782608696,0,0.0133779264214047,0,0,0,0.00334448160535117,0,0,0,0.00334448160535117,0,0.00334448160535117,0,0.00334448160535117,0,0,0,0,0,0.00334448160535117,0,0,0,0,0,0.00334448160535117,0,0,0,0,0,0,0.00334448160535117,0,0.00334448160535117,0,0
656,10909,0.0066006600660066,0,0,0.0099009900990099,0.0099009900990099,0.0891089108910891,0.0198019801980198,0.0033003300330033,0.0033003300330033,0.0099009900990099,0,0.0462046204620462,0,0.0066006600660066,0.409240924092409,0.0033003300330033,0.174917491749175,0.0066006600660066,0.141914191419142,0.0033003300330033,0.0165016501650165,0,0.0033003300330033,0,0,0,0,0,0.0033003300330033,0,0.0033003300330033,0.0066006600660066,0.0099009900990099,0.0132013201320132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,11153,0.00335570469798658,0,0,0,0,0.221476510067114,0.0134228187919463,0.0100671140939597,0.0167785234899329,0.0201342281879195,0.00335570469798658,0.10738255033557,0.00671140939597315,0.0369127516778524,0.201342281879195,0.00335570469798658,0.144295302013423,0.0100671140939597,0.11744966442953,0,0.0134228187919463,0,0,0,0,0,0,0,0.00335570469798658,0,0.00335570469798658,0.00671140939597315,0.00335570469798658,0.0335570469798658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167785234899329,0.00335570469798658,0
688,11398,0,0,0.00993377483443709,0.00993377483443709,0.0132450331125828,0.0662251655629139,0,0,0.00993377483443709,0.0298013245033113,0,0.0662251655629139,0.0165562913907285,0.0231788079470199,0.344370860927152,0,0.0894039735099338,0.00662251655629139,0.0529801324503311,0.0132450331125828,0,0,0,0,0,0.0033112582781457,0,0,0,0,0,0.00993377483443709,0.0033112582781457,0.211920529801325,0,0,0,0,0.0033112582781457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165562913907285,0,0
704,11642,0,0.0033003300330033,0.0066006600660066,0.0033003300330033,0.0132013201320132,0.0594059405940594,0.0033003300330033,0,0.0165016501650165,0.0231023102310231,0,0.0825082508250825,0.0165016501650165,0.0231023102310231,0.115511551155116,0.0033003300330033,0.112211221122112,0,0.0858085808580858,0.0099009900990099,0.0132013201320132,0,0,0.0033003300330033,0,0,0.0033003300330033,0,0.0165016501650165,0,0.0033003300330033,0,0,0.336633663366337,0,0,0,0,0.0033003300330033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429042904290429,0,0
720,11887,0,0,0.0269360269360269,0.00336700336700337,0.00336700336700337,0.0437710437710438,0,0.00673400673400673,0.0168350168350168,0.0134680134680135,0,0.037037037037037,0.0235690235690236,0.0269360269360269,0.090909090909091,0.00336700336700337,0.0538720538720539,0.0168350168350168,0.0505050505050505,0.0168350168350168,0,0,0,0,0,0,0,0,0.00336700336700337,0,0.00336700336700337,0,0,0.494949494949495,0,0,0,0,0.00336700336700337,0,0,0,0,0.0101010101010101,0,0,0,0,0,0,0,0,0,0.0505050505050505,0,0
736,12133,0.00323624595469256,0.00647249190938511,0.0161812297734628,0.00647249190938511,0.0453074433656958,0.0550161812297735,0,0,0.0420711974110032,0.0420711974110032,0,0.0485436893203883,0.00970873786407767,0.0517799352750809,0.0485436893203883,0,0.0517799352750809,0.0161812297734628,0.00970873786407767,0.0258899676375405,0.00970873786407767,0,0,0,0,0.00323624595469256,0,0,0.00647249190938511,0,0.00647249190938511,0,0,0.472491909385113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226537216828479,0,0
