"depth","best.age","min.age","max.age"
715,0,-2,3
725,120,113,131
735,240,226,263
745,360,339,394
755,480,452,526
765,600,565,658
775,720,678,789
785,840,791,921
795,960,903,1052
805,1080,1016,1184
815,1199,1129,1316
825,1319,1242,1447
835,1445,1368,1573
845,1577,1506,1691
855,1708,1642,1806
865,1840,1778,1923
875,1972,1912,2046
885,2103,2045,2172
901,2314,2255,2381
905,2366,2308,2436
915,2498,2436,2573
925,2630,2564,2711
935,2761,2690,2852
945,2900,2829,2990
951,2987,2916,3073
953,3016,2945,3101
955,3045,2974,3129
957,3074,3003,3157
959,3103,3033,3186
961,3132,3061,3214
963,3161,3089,3242
965,3190,3118,3272
967,3220,3146,3301
969,3249,3175,3331
971,3278,3203,3361
973,3307,3232,3391
975,3336,3259,3421
977,3365,3288,3452
979,3394,3316,3483
981,3423,3344,3514
983,3452,3372,3545
985,3481,3400,3577
987,3510,3427,3607
989,3539,3455,3639
991,3568,3483,3671
993,3597,3512,3704
995,3627,3540,3736
997,3656,3567,3767
1003,3743,3650,3864
1005,3772,3679,3897
1007,3801,3705,3932
1009,3830,3732,3966
1011,3859,3759,4000
1013,3888,3786,4034
1015,3917,3813,4067
1017,3946,3841,4101
1019,3975,3867,4133
1021,4005,3895,4167
1023,4034,3923,4201
1025,4063,3949,4233
1027,4092,3977,4267
1029,4121,4004,4299
1031,4150,4032,4332
1033,4179,4059,4365
1035,4208,4085,4397
1037,4237,4112,4430
1039,4266,4140,4463
1041,4295,4166,4495
1043,4324,4193,4528
1045,4353,4220,4562
1047,4382,4246,4594
1049,4412,4273,4628
1051,4441,4300,4660
1053,4470,4327,4694
1055,4499,4353,4726
1057,4528,4380,4760
1059,4557,4406,4792
1061,4591,4441,4826
1063,4632,4486,4860
1065,4672,4530,4892
1067,4712,4574,4926
1069,4752,4617,4960
1071,4792,4660,4994
1073,4832,4702,5028
1075,4872,4745,5062
1077,4912,4788,5095
1079,4952,4831,5127
1081,4992,4874,5159
1082,5012,4895,5174
1083,5032,4917,5191
1084,5052,4939,5207
1085,5072,4961,5224
1086,5092,4981,5241
1087,5112,5002,5259
1088,5132,5022,5276
1089,5152,5043,5295
1090,5172,5063,5312
1091,5192,5083,5330
1092,5212,5103,5348
1093,5232,5124,5367
1094,5252,5144,5386
1095,5272,5163,5404
1096,5293,5183,5424
1097,5313,5203,5443
1098,5333,5222,5463
1101,5393,5283,5527
1103,5433,5325,5572
1105,5473,5370,5620
1107,5513,5384,5665
1109,5553,5411,5706
1111,5593,5445,5748
1113,5633,5480,5790
1115,5673,5515,5833
1117,5713,5553,5878
1119,5753,5590,5923
1121,5793,5629,5970
1123,5833,5664,6018
1125,5873,5699,6065
1127,5913,5736,6110
1129,5953,5771,6155
1131,6002,5820,6203
1133,6060,5884,6255
1135,6118,5946,6305
1137,6175,6010,6357
1139,6233,6073,6408
1141,6291,6140,6459
1143,6348,6203,6509
1145,6406,6267,6561
1147,6464,6331,6613
1149,6521,6394,6665
1151,6579,6458,6716
1153,6637,6527,6769
1155,6695,6609,6819
1157,6752,6668,6870
1159,6810,6726,6921
1161,6868,6785,6974
1163,6925,6841,7025
1165,6983,6899,7079
1167,7041,6957,7133
1169,7098,7014,7188
1171,7156,7072,7245
1173,7214,7130,7303
1175,7271,7187,7362
1177,7329,7243,7420
1179,7387,7299,7479
1181,7444,7355,7538
1183,7502,7410,7597
1185,7560,7464,7656
1187,7617,7519,7717
1189,7675,7573,7777
1191,7729,7626,7831
1193,7779,7679,7878
1195,7829,7732,7925
1197,7879,7785,7973
1203,8029,7943,8116
1205,8079,7996,8165
1207,8129,8049,8214
1209,8179,8101,8262
1211,8229,8152,8310
1213,8279,8204,8359
1215,8329,8255,8407
1217,8379,8305,8456
1219,8429,8355,8504
1221,8479,8405,8554
1223,8529,8454,8602
1225,8579,8502,8651
1227,8629,8551,8701
1229,8680,8598,8749
1231,8730,8646,8798
1233,8780,8694,8848
1235,8830,8741,8897
1237,8880,8789,8947
1239,8930,8834,8997
1241,8980,8880,9047
1243,9030,8926,9097
1245,9080,8971,9148
1247,9130,9015,9199
1249,9180,9060,9250
1255,9330,9199,9405
1265,9540,9408,9616
1275,9711,9601,9782
1285,9882,9781,9953
1295,10053,9954,10130
1315,10395,10280,10491
1325,10566,10433,10675
1335,NA,NA,NA
1345,NA,NA,NA
1355,NA,NA,NA
1365,NA,NA,NA
1385,NA,NA,NA
1415,NA,NA,NA
