"depth","best.age","min.age","max.age"
1,6,-22,29
10,88,53,125
20,185,119,252
30,289,187,387
40,400,264,529
50,519,349,680
60,646,443,840
70,781,547,1010
80,924,655,1187
90,1075,771,1373
100,1234,896,1569
110,1402,1027,1772
115,1489,1096,1877
120,1578,1167,1985
130,1763,1316,2209
140,1957,1474,2442
150,2160,1642,2684
160,2371,1818,2932
170,2592,2004,3188
180,2821,2202,3453
190,3061,2412,3726
195,3184,2522,3865
200,3309,2635,4005
210,3567,2869,4289
220,3835,3115,4578
230,4113,3375,4873
240,4400,3650,5173
250,4698,3941,5479
260,5005,4248,5790
263,5099,4343,5884
270,5323,4572,6106
280,5651,4913,6424
285,5819,5090,6585
290,5990,5271,6746
300,6339,5648,7071
305,6518,5843,7235
310,6699,6041,7398
320,7070,6453,7728
325,7260,6666,7894
330,7452,6884,8060
335,7647,7106,8227
340,7845,7334,8395
350,8249,7802,8734
355,8456,8044,8908
360,8665,8289,9084
365,8877,8537,9263
370,9091,8790,9450
375,9309,9032,9640
380,9529,9249,9831
385,9750,9469,10045
390,9967,9668,10246
395,10179,9857,10450
400,10382,10044,10660
410,10753,10363,11098
415,10916,10501,11318
420,11071,10632,11542
425,NA,NA,NA
430,NA,NA,NA
435,NA,NA,NA
440,NA,NA,NA
