"depth","best.age","min.age","max.age"
755,NA,NA,NA
760,NA,NA,NA
770,NA,NA,NA
780,NA,NA,NA
790,NA,NA,NA
800,NA,NA,NA
810,NA,NA,NA
820,NA,NA,NA
830,NA,NA,NA
830,NA,NA,NA
835,NA,NA,NA
840,NA,NA,NA
845,12135,11654,12594
850,12158,11692,12606
850,12158,11692,12606
860,12204,11759,12631
870,12250,11817,12659
870,12250,11817,12659
880,12296,11872,12694
890,12342,11918,12732
900,12387,11959,12777
910,12433,11995,12830
920,12479,12022,12885
930,12525,12046,12949
940,12571,12065,13016
950,12617,12083,13089
960,12663,12098,13165
