"depth","best.age","min.age","max.age"
218,17,-63,106
238,935,850,1027
258,1852,1741,1958
276,2679,2538,2809
296,3596,3418,3762
316,4514,4292,4716
336,5432,5162,5670
356,6312,6003,6581
376,6847,6564,7100
396,7382,7102,7649
416,7917,7622,8224
436,8452,8122,8815
456,8987,8609,9416
476,9522,9090,10025
496,10057,9565,10637
518,10645,10081,11314
534,11073,10453,11806
550,11501,10824,12300
558,11715,11008,12547
578,12250,11469,13165
602,30164,23645,37891
607,30180,23727,37842
632,30263,24127,37621
642,30296,24277,37539
655,30339,24457,37431
662,30362,24547,37368
679,30418,24747,37208
687,30444,24839,37133
702,30494,25013,37004
726,30573,25261,36796
741,30622,25406,36667
746,30639,25455,36626
761,30688,25608,36527
773,30728,25733,36468
803,30827,26044,36396
823,30893,26246,36389
852,30988,26444,36350
875,31064,26544,36342
897,31137,26660,36444
919,31209,26701,36526
939,31275,26720,36635
962,31351,26718,36801
982,31417,26730,37004
1002,31483,26724,37232
1017,31533,26695,37412
1032,31582,26651,37605
1041,31612,26620,37727
1056,31661,26566,37939
1071,31711,26506,38159
1086,31760,26443,38390
1101,31810,26368,38620
1132,31912,26169,39108
1154,31985,26020,39497
1174,32051,25880,39875
1194,32116,25738,40268
1204,32155,25894,40160
1216,32200,26080,40029
1225,32235,26219,39932
1245,32311,26522,39715
1264,32383,26806,39512
1284,32460,27103,39299
1294,32498,27250,39194
1304,32536,27397,39092
1324,32612,27686,38889
1344,32689,27963,38687
1354,32727,28094,38584
1364,32765,28222,38479
1376,32811,28371,38353
1384,32841,28470,38270
1404,32917,28714,38073
1420,32978,28908,37926
1440,33055,29148,37754
1460,33131,29391,37600
1480,33207,29614,37438
1495,33264,29776,37318
1500,33284,29830,37281
1520,33360,30046,37156
1540,33436,30248,37070
1560,33512,30429,37009
1580,33589,30577,36943
1600,33665,30721,36926
1618,33734,30834,36927
1620,33741,30845,36927
1640,33817,30943,36954
1661,33898,31021,37023
1681,33974,31080,37126
1701,34050,31107,37242
1721,34126,31132,37419
1741,34203,31129,37622
1761,NA,NA,NA
1779,NA,NA,NA
1797,NA,NA,NA
1817,NA,NA,NA
1836,NA,NA,NA
1856,NA,NA,NA
1876,NA,NA,NA
1886,NA,NA,NA
1892,NA,NA,NA
1907,NA,NA,NA
1919,NA,NA,NA
