"sample.depths","sample.ages","Abies","Acer.rubrum","Acer.saccharum","Alnus","Betula","Carya","Corylus","Cupressaceae","Diervilla","Ericaceae","Fagus","Fraxinus","Juglans.nigra","Larix","Ostrya","Picea","Pinus.subg..Strobus","Pinus.undiff.","Quercus","Salix","Tilia","Tsuga","Ulmus","Ambrosia","Artemisia","Asteraceae.undiff.","Chenopodiaceae","Cyperaceae","Epilobium","Poaceae","Poaceae.1","Polygonum","Rosaceae"
350,562,0.0512315270935961,0.000985221674876847,0.00197044334975369,0.0403940886699507,0.296551724137931,0,0,0,0,0.00197044334975369,0,0,0,0,0,0.144827586206897,0.0216748768472906,0.366502463054187,0.0137931034482759,0.00394088669950739,0,0.00788177339901478,0.00295566502463054,0.0187192118226601,0.00394088669950739,0.000985221674876847,0.00591133004926108,0.00985221674876847,0,0.00295566502463054,0.00295566502463054,0,0
360,579,0.0393374741200828,0.0010351966873706,0.0010351966873706,0.0476190476190476,0.302277432712215,0,0.0020703933747412,0,0,0,0,0.0020703933747412,0,0,0,0.0890269151138716,0.0486542443064182,0.37991718426501,0.0124223602484472,0.0010351966873706,0,0.0134575569358178,0.0031055900621118,0.0238095238095238,0.0062111801242236,0,0.0020703933747412,0.0124223602484472,0,0.0062111801242236,0.0062111801242236,0,0
370,596,0.0581597222222222,0.00173611111111111,0.00520833333333333,0.0373263888888889,0.269965277777778,0,0,0,0,0,0.00173611111111111,0.000868055555555556,0,0,0,0.111111111111111,0.0373263888888889,0.365451388888889,0.0260416666666667,0.00173611111111111,0,0.015625,0.00607638888888889,0.0217013888888889,0.00694444444444444,0.00173611111111111,0.0078125,0.0112847222222222,0,0.00607638888888889,0.00607638888888889,0,0
380,614,0.0598377281947262,0.00608519269776876,0.00202839756592292,0.0314401622718053,0.3052738336714,0,0.00405679513184584,0,0,0.00101419878296146,0.00101419878296146,0.00202839756592292,0,0.00202839756592292,0.00101419878296146,0.12474645030426,0.0557809330628803,0.324543610547667,0.0172413793103448,0,0,0.00405679513184584,0.00101419878296146,0.0172413793103448,0.00912778904665314,0,0.00101419878296146,0.0172413793103448,0,0.00608519269776876,0.00608519269776876,0,0
390,631,0.0945802337938363,0.00212539851222104,0.00106269925611052,0.0255047821466525,0.311370882040383,0.00318809776833156,0.00425079702444208,0,0,0,0,0.0053134962805526,0.00106269925611052,0.00637619553666312,0.00212539851222104,0.147715196599362,0.0414452709883103,0.293304994686504,0.0138150903294368,0.00106269925611052,0,0.0138150903294368,0.00637619553666312,0.00637619553666312,0.0106269925611052,0.00212539851222104,0,0.00425079702444208,0,0.00106269925611052,0.00106269925611052,0,0
400,648,0.0672097759674134,0.00203665987780041,0,0.0509164969450102,0.364562118126273,0.00610997963340122,0.0183299389002037,0,0,0,0,0.00814663951120163,0,0,0.00407331975560081,0.0957230142566191,0.0488798370672098,0.240325865580448,0.0224032586558045,0,0,0.0244399185336049,0.00814663951120163,0.00814663951120163,0.0224032586558045,0.00610997963340122,0,0.00203665987780041,0,0,0,0,0
410,665,0.0740305522914219,0.00470035252643948,0.0129259694477086,0.0329024676850764,0.399529964747356,0,0.00470035252643948,0,0,0,0.00352526439482961,0.00352526439482961,0,0,0.00117508813160987,0.0975323149236193,0.0340775558166862,0.27144535840188,0.0258519388954172,0.00235017626321974,0.00117508813160987,0.00235017626321974,0.00470035252643948,0.00352526439482961,0.00940070505287897,0.00235017626321974,0.00235017626321974,0.00587544065804935,0,0,0,0,0
420,683,0.0665950590762621,0.00107411385606874,0.00429645542427497,0.0515574650912997,0.359828141783029,0,0.00429645542427497,0,0,0,0,0.00107411385606874,0,0,0.00644468313641246,0.102040816326531,0.0504833512352309,0.261009667024705,0.0214822771213749,0,0,0.0128893662728249,0.00322234156820623,0.00537056928034372,0.0118152524167562,0.00214822771213749,0,0.0161117078410312,0,0.0075187969924812,0.0075187969924812,0,0.00322234156820623
430,700,0.0533498759305211,0.00124069478908189,0.0173697270471464,0.0521091811414392,0.395781637717122,0.00124069478908189,0.011166253101737,0,0,0,0.00248138957816377,0.00496277915632754,0,0,0,0.0744416873449131,0.0409429280397022,0.253101736972705,0.0223325062034739,0.00124069478908189,0.00124069478908189,0.0148883374689826,0.00496277915632754,0.00496277915632754,0.0173697270471464,0,0.00372208436724566,0.0086848635235732,0,0.00496277915632754,0.00496277915632754,0,0.00248138957816377
440,774,0.0625782227784731,0.00125156445556946,0.00375469336670839,0.0387984981226533,0.39549436795995,0.00125156445556946,0.00375469336670839,0.00125156445556946,0,0,0.00125156445556946,0.00500625782227785,0,0,0,0.0725907384230288,0.0425531914893617,0.291614518147685,0.0187734668335419,0.00250312891113892,0.00125156445556946,0.0187734668335419,0.00250312891113892,0.00876095118898623,0.0150187734668335,0,0.00125156445556946,0.00500625782227785,0,0.00250312891113892,0.00250312891113892,0,0
450,851,0.072639225181598,0,0.00484261501210654,0.0242130750605327,0.37046004842615,0,0,0,0,0,0.00121065375302663,0.00726392251815981,0.00121065375302663,0,0.00121065375302663,0.0932203389830508,0.0435835351089588,0.328087167070218,0.00726392251815981,0,0,0.0036319612590799,0,0.013317191283293,0.00605326876513317,0.00242130750605327,0.00121065375302663,0.00847457627118644,0,0.00484261501210654,0.00484261501210654,0,0
460,928,0.044543429844098,0.00111358574610245,0.0022271714922049,0.0378619153674833,0.356347438752784,0,0,0,0,0.00111358574610245,0,0.0044543429844098,0,0,0.00334075723830735,0.110244988864143,0.0579064587973274,0.282850779510022,0.0189309576837416,0.00111358574610245,0,0.00779510022271715,0.0022271714922049,0.0244988864142539,0.010022271714922,0.00334075723830735,0.0044543429844098,0.0133630289532294,0,0.0044543429844098,0.0044543429844098,0,0.00334075723830735
470,1004,0.0527240773286467,0,0.00527240773286467,0.0386643233743409,0.355008787346221,0,0,0.0140597539543058,0.00527240773286467,0,0,0.0105448154657293,0.00175746924428822,0.00878734622144113,0.00527240773286467,0.0527240773286467,0.0386643233743409,0.258347978910369,0.0193321616871705,0.00527240773286467,0,0.0105448154657293,0.00527240773286467,0.0175746924428823,0.0210896309314587,0,0.00527240773286467,0.0509666080843585,0,0.00878734622144113,0.00878734622144113,0,0
480,1081,0.0441595441595442,0.00427350427350427,0.00712250712250712,0.0883190883190883,0.42022792022792,0,0.00284900284900285,0,0,0,0.00284900284900285,0.00284900284900285,0,0,0.0056980056980057,0.0883190883190883,0.0484330484330484,0.165242165242165,0.0227920227920228,0.00427350427350427,0.00142450142450142,0.0170940170940171,0.00997150997150997,0.0170940170940171,0.0128205128205128,0.00427350427350427,0.00427350427350427,0.0156695156695157,0,0.00142450142450142,0.00142450142450142,0.00284900284900285,0.00427350427350427
490,1158,0.0476190476190476,0,0.00614439324116743,0.0460829493087558,0.422427035330261,0.00153609831029186,0.00307219662058372,0,0,0,0.00153609831029186,0.00153609831029186,0,0.0076804915514593,0.0076804915514593,0.064516129032258,0.0414746543778802,0.218125960061444,0.0337941628264209,0.00153609831029186,0,0,0.0076804915514593,0.0291858678955453,0.00921658986175115,0.00153609831029186,0.00460829493087558,0.0261136712749616,0,0.0076804915514593,0.0076804915514593,0.00153609831029186,0
500,1235,0.0540229885057471,0.00229885057471264,0.00459770114942529,0.0436781609195402,0.372413793103448,0,0.00229885057471264,0,0,0,0,0.00574712643678161,0,0,0.00114942528735632,0.071264367816092,0.0666666666666667,0.271264367816092,0.0206896551724138,0,0.00114942528735632,0.0149425287356322,0.00804597701149425,0.0172413793103448,0.0137931034482759,0,0.00229885057471264,0.0103448275862069,0,0.00804597701149425,0.00804597701149425,0,0
510,1312,0.0528169014084507,0,0.0117370892018779,0.0539906103286385,0.341549295774648,0,0.00352112676056338,0.00352112676056338,0.00234741784037559,0,0,0.00469483568075117,0,0,0,0.0915492957746479,0.0446009389671361,0.282863849765258,0.0211267605633803,0.00352112676056338,0,0.0140845070422535,0.00586854460093897,0.0211267605633803,0.0140845070422535,0.00117370892018779,0.00586854460093897,0.00938967136150235,0,0.00469483568075117,0.00469483568075117,0.00117370892018779,0
520,1389,0.0481144343302991,0.00520156046814044,0.00780234070221066,0.0572171651495449,0.420026007802341,0,0.00650195058517555,0,0,0,0.00260078023407022,0.00130039011703511,0,0,0.00130039011703511,0.0897269180754226,0.0793237971391417,0.196358907672302,0.0195058517555267,0.00520156046814044,0.00130039011703511,0.00650195058517555,0.00650195058517555,0.0130039011703511,0.0182054616384915,0.00650195058517555,0.00130039011703511,0.00390117035110533,0,0.00130039011703511,0.00130039011703511,0,0
530,1466,0.0447761194029851,0,0.00497512437810945,0.072139303482587,0.348258706467662,0.00248756218905473,0.00497512437810945,0,0,0,0.00248756218905473,0.00248756218905473,0,0.00248756218905473,0.00248756218905473,0.0696517412935323,0.0696517412935323,0.26865671641791,0.0248756218905473,0.00248756218905473,0,0.0124378109452736,0.00497512437810945,0.00746268656716418,0.0149253731343284,0.00248756218905473,0.00248756218905473,0.0099502487562189,0,0.00746268656716418,0.00746268656716418,0.00497512437810945,0.00248756218905473
