"depth","best.age","min.age","max.age"
0,0,-39,38
25,55,20,87
50,109,55,161
60,289,233,343
75,795,697,890
90,1302,1136,1465
100,1337,1207,1477
125,1446,1325,1564
150,2067,1919,2233
175,2687,2474,3005
190,3449,3256,3711
200,4563,4410,4719
210,5008,4861,5152
225,5674,5480,5863
240,6341,6055,6605
250,6786,6431,7109
260,7230,6801,7613
275,7573,7169,7937
300,8037,7692,8365
325,8501,8169,8845
350,8965,8580,9358
375,9429,8953,9894
390,9737,9208,10250
400,10517,10116,10909
410,11297,11003,11591
420,12077,11851,12308
430,12857,12631,13103
440,13464,13098,13814
450,14071,13433,14642
460,14679,13735,15503
470,15286,14026,16379
488,NA,NA,NA
