"depth","best.age","min.age","max.age"
1,17,13,22
5,201,183,226
10,430,394,481
15,660,606,737
20,890,818,993
24,1074,986,1197
26,1165,1071,1299
29,1303,1197,1452
39,1763,1620,1963
44,1992,1832,2219
49,2222,2043,2475
59,2681,2466,2986
64,2911,2678,3242
69,3048,2817,3373
74,3161,2938,3473
79,3275,3058,3573
89,3502,3296,3775
99,3729,3532,3981
110,3979,3789,4211
120,4206,4019,4423
129,4410,4225,4618
139,4638,4454,4842
144,4751,4568,4956
154,4978,4793,5191
159,5092,4903,5309
169,5319,5118,5545
174,5432,5227,5667
179,5546,5334,5789
184,5660,5441,5913
189,5773,5547,6036
194,5887,5651,6160
199,6075,5847,6338
209,6489,6278,6729
220,6945,6735,7174
224,7110,6893,7338
234,7524,7287,7769
239,7731,7483,7993
244,7938,7677,8220
249,8145,7869,8448
254,8352,8058,8675
259,8559,8245,8902
264,8766,8431,9130
274,9181,8800,9592
279,9388,8984,9831
284,NA,NA,NA
289,NA,NA,NA
303,NA,NA,NA
316,NA,NA,NA
321,NA,NA,NA
326,NA,NA,NA
333,NA,NA,NA
339,NA,NA,NA
343,NA,NA,NA
