"depth","best.age","min.age","max.age"
3,-9,-14,-3
25,252,204,296
75,843,699,977
125,1435,1195,1660
175,1860,1608,2097
225,2176,1960,2383
275,2491,2299,2683
325,2807,2618,3004
375,3122,2925,3352
425,3437,3220,3720
475,3943,3727,4178
525,4529,4326,4738
550,4822,4608,5040
600,5409,5139,5668
650,5995,5642,6313
700,6667,6397,6929
750,7339,6899,7725
800,8814,8411,9207
850,10288,9697,10888
875,11025,10291,11748
900,11762,10835,12625
925,NA,NA,NA
950,NA,NA,NA
975,NA,NA,NA
