"depth","best.age","min.age","max.age"
0,-18,-36,-1
5,197,144,252
10,411,307,516
20,769,603,937
25,842,693,991
30,914,765,1058
35,987,833,1149
40,1059,887,1248
45,1146,969,1337
50,1248,1077,1419
55,1350,1174,1521
60,1452,1255,1640
65,1554,1318,1771
70,1656,1374,1914
75,1792,1491,2068
80,1962,1673,2227
85,2131,1855,2387
90,2301,2036,2547
95,2471,2217,2708
105,2810,2578,3032
115,3150,2936,3361
125,3489,3288,3692
135,3828,3633,4026
145,4168,3973,4367
155,4507,4306,4714
165,4847,4633,5067
175,5186,4940,5412
185,5526,5246,5823
195,5857,5578,6157
205,6166,5958,6376
215,6474,6262,6683
225,6782,6519,7034
235,7082,6778,7361
245,7357,7126,7582
255,7631,7437,7829
265,7905,7704,8122
275,8128,7895,8373
285,8198,7993,8420
295,8268,8071,8478
305,8338,8142,8554
315,8408,8210,8654
325,8478,8272,8765
335,8548,8323,8883
345,8723,8481,9086
355,9213,8986,9537
365,9703,9476,9992
375,10193,9962,10459
385,10684,10440,10937
395,11174,10912,11429
400,11419,11145,11678
405,11664,11379,11933
410,11909,11612,12191
420,12400,12072,12711
425,12645,12300,12975
430,12890,12525,13238
435,NA,NA,NA
440,NA,NA,NA
