"depth","best.age","min.age","max.age"
0,-27,-29,-24
40,230,175,288
50,294,226,367
60,358,276,446
90,551,428,683
110,680,528,840
130,808,629,998
160,1001,781,1236
180,1129,881,1393
190,1193,932,1473
200,1276,1018,1547
210,1375,1135,1623
220,1475,1245,1706
230,1575,1353,1801
240,1675,1452,1907
255,1825,1595,2091
260,1875,1638,2154
270,1975,1721,2285
280,2074,1804,2424
290,2174,1880,2563
300,2274,1950,2703
310,2740,2458,3086
315,2973,2692,3285
320,3206,2923,3502
330,3671,3365,3998
340,4137,3780,4545
350,NA,NA,NA
351,NA,NA,NA
360,NA,NA,NA
370,NA,NA,NA
375,NA,NA,NA
380,NA,NA,NA
390,NA,NA,NA
400,NA,NA,NA
410,NA,NA,NA
420,NA,NA,NA
425,NA,NA,NA
435,NA,NA,NA
445,NA,NA,NA
