"depth","best.age","min.age","max.age"
1,-21,-40,-3
10,56,24,89
20,595,531,658
30,1586,1419,1750
40,1920,1761,2075
50,2255,2103,2403
60,2589,2442,2732
70,2923,2778,3064
80,3258,3112,3398
90,3592,3445,3735
100,3927,3774,4073
110,4261,4100,4413
120,4596,4425,4756
130,4930,4747,5100
140,5264,5065,5441
150,5599,5383,5784
160,5933,5701,6129
170,6268,6018,6474
180,6602,6335,6822
190,6937,6647,7171
200,7271,6961,7520
210,7647,7365,7879
220,8033,7782,8251
230,8420,8198,8627
240,8806,8602,9004
250,9193,8997,9388
260,9579,9382,9777
270,9966,9758,10174
280,10352,10128,10577
290,10739,10493,10987
300,11125,10856,11403
310,NA,NA,NA
320,NA,NA,NA
330,NA,NA,NA
335,NA,NA,NA
340,NA,NA,NA
345,NA,NA,NA
350,NA,NA,NA
355,NA,NA,NA
370,NA,NA,NA
