"depth","best.age","min.age","max.age"
20,29,-25,88
40,70,-1,161
60,119,28,240
80,179,67,326
100,254,123,427
120,347,199,543
136,438,277,649
155,563,390,788
175,715,532,952
195,886,694,1130
215,1075,877,1323
220,1125,925,1373
240,1335,1129,1581
260,1560,1351,1803
280,1799,1590,2038
295,1986,1777,2220
320,2314,2106,2539
340,2587,2381,2804
360,2870,2666,3077
380,3161,2960,3360
395,3384,3187,3577
420,3762,3572,3945
430,3915,3726,4093
440,4069,3883,4243
460,4380,4198,4548
470,4536,4356,4702
480,4692,4513,4856
490,4849,4669,5012
498,4974,4793,5137
510,5162,4978,5324
520,5318,5123,5479
530,5474,5284,5632
540,5630,5442,5789
560,5944,5763,6108
570,6100,5903,6267
580,6257,6078,6422
590,6413,6229,6574
598,6537,6354,6700
610,6722,6537,6887
620,6875,6689,7044
640,7178,6983,7353
660,7473,7266,7654
680,7760,7539,7944
690,7900,7672,8085
695,7969,7738,8154
710,8172,7931,8356
720,8303,8055,8485
740,8556,8300,8733
760,8793,8532,8965
780,9015,8745,9182
797,9189,8921,9350
820,9402,9146,9562
840,9567,9330,9730
850,9644,9413,9812
860,9718,9493,9890
870,9789,9567,9964
880,9858,9638,10036
890,9925,9703,10106
898,9978,9751,10160
920,10122,9878,10305
940,10255,9994,10443
960,10394,10114,10585
980,10543,10249,10738
998,10690,10390,10888
1020,10888,10597,11090
1040,11093,10819,11297
1060,11325,11080,11537
1070,11457,11221,11666
1080,11603,11379,11808
1090,11764,11554,11966
1098,11905,11705,12104
1110,12135,11950,12338
1120,12345,12168,12555
1130,12571,12390,12789
1140,12814,12612,13055
1148,13019,12784,13278
1160,13346,13049,13642
1170,13633,13284,13968
1180,13932,13522,14301
1190,14241,13766,14646
1195,14398,13891,14822
1210,14882,14264,15354
1220,15211,14516,15718
1230,15544,14769,16089
1235,15712,14896,16278
1240,15879,15021,16468
1245,NA,NA,NA
1250,NA,NA,NA
1255,NA,NA,NA
1260,NA,NA,NA
1280,NA,NA,NA
1302,NA,NA,NA
1320,NA,NA,NA
1340,NA,NA,NA
1360,NA,NA,NA
