"sample.depths","sample.ages","Abies","Acer.saccharum","Alnus","Betula","Carya","Cephalanthus","Corylus","Eucalyptus","Fraxinus","Juglans","Juniperus","Larix","Ostrya.Carpinus","Other.shrubs","Other.trees","Picea","Pinus","Platanus","Populus","Quercus","Salix","Tilia","Ulmus","Ambrosia.Iva","Artemisia","Asteraceae.subf..Asteroideae.undiff.","Chenopodiineae","Cyperaceae","Other.herbs","Poaceae"
1558.5,-48,0,0.000442477876106195,0.000442477876106195,0.00221238938053097,0.00088495575221239,0,0.00132743362831858,0.828318584070797,0.00486725663716814,0,0.00309734513274336,0,0.00265486725663717,0,0,0.000442477876106195,0.00707964601769911,0.000442477876106195,0.00265486725663717,0.0336283185840708,0.00176991150442478,0.00265486725663717,0.0119469026548673,0.0314159292035398,0.013716814159292,0.00176991150442478,0.0088495575221239,0.00530973451327434,0.00088495575221239,0.0331858407079646
1630.5,-19,0,0.00267558528428094,0.00133779264214047,0.00334448160535117,0.0040133779264214,0,0.00133779264214047,0.687625418060201,0.0220735785953177,0.000668896321070234,0.00869565217391304,0,0.0040133779264214,0.000668896321070234,0.000668896321070234,0,0.00535117056856187,0.00133779264214047,0.000668896321070234,0.0762541806020067,0.00735785953177258,0.00468227424749164,0.0180602006688963,0.0595317725752508,0.0180602006688963,0.00602006688963211,0.0160535117056856,0.0080267558528428,0.00468227424749164,0.0367892976588629
1681.5,1,0,0.00244798041615667,0.00244798041615667,0.00244798041615667,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.586291309669523,0.0403916768665851,0,0.0159118727050184,0,0.00122399020807834,0.00489596083231334,0,0.00244798041615667,0.00489596083231334,0.00244798041615667,0,0.0587515299877601,0.00734394124847001,0,0.0917992656058751,0.0697674418604651,0.0244798041615667,0.00244798041615667,0.0195838433292534,0.0134638922888617,0,0.0428396572827417
1730.5,20,0,0,0.0008058017727639,0,0.0024174053182917,0,0,0.580177276390008,0.0040290088638195,0,0,0,0.0016116035455278,0.0008058017727639,0,0,0.0048348106365834,0,0,0.0136986301369863,0.0008058017727639,0.0048348106365834,0.0136986301369863,0.294117647058824,0.0072522159548751,0.0032232070910556,0.0362610797743755,0.0048348106365834,0,0.0265914585012087
1780.5,40,0,0,0,0.00866551126516464,0.0095320623916811,0,0.00259965337954939,0.611785095320624,0.00779896013864818,0.000866551126516464,0.00433275563258232,0,0.0121317157712305,0,0,0.000866551126516464,0.00866551126516464,0.000866551126516464,0.00173310225303293,0.0996533795493934,0.00259965337954939,0.00433275563258232,0.0225303292894281,0.0996533795493934,0.00866551126516464,0.000866551126516464,0.0251299826689775,0.00606585788561525,0.00259965337954939,0.0580589254766031
1830.5,60,0,0.000852514919011083,0.00255754475703325,0.0170502983802217,0.0187553282182438,0,0.00852514919011083,0.392156862745098,0.00426257459505541,0.00170502983802217,0.00255754475703325,0,0.00341005967604433,0.00170502983802217,0,0,0.0221653878942881,0.00170502983802217,0.00170502983802217,0.125319693094629,0.000852514919011083,0.020460358056266,0.0264279624893436,0.161977834612106,0.0954816709292413,0.00852514919011083,0.00852514919011083,0.0238704177323103,0.00341005967604433,0.0460358056265985
1850.5,68,0,0,0.00479616306954436,0.00359712230215827,0.0107913669064748,0,0.00239808153477218,0.406474820143885,0.00239808153477218,0.00119904076738609,0.00359712230215827,0,0.0227817745803357,0.00239808153477218,0,0.00239808153477218,0.0227817745803357,0.00599520383693046,0.00119904076738609,0.145083932853717,0.00239808153477218,0.0119904076738609,0.0323741007194245,0.145083932853717,0.0359712230215827,0.0119904076738609,0.0155875299760192,0.0311750599520384,0.00119904076738609,0.0743405275779376
1880.5,80,0,0.000732064421669107,0.00219619326500732,0.00732064421669107,0.00951683748169839,0,0.00951683748169839,0.779648609077599,0.00219619326500732,0.000732064421669107,0.000732064421669107,0,0.00146412884333821,0,0,0.00146412884333821,0.0102489019033675,0.00585651537335286,0.00366032210834553,0.0578330893118594,0,0.00732064421669107,0.00951683748169839,0.0453879941434846,0.00585651537335286,0.00366032210834553,0.00439238653001464,0.0109809663250366,0.00146412884333821,0.0183016105417277
1895.5,85,0,0.00076804915514593,0.00384024577572965,0.00384024577572965,0.00614439324116743,0,0,0.593701996927803,0.00153609831029186,0.00307219662058372,0.00076804915514593,0,0.0138248847926267,0,0,0.00153609831029186,0.00921658986175115,0,0,0.0576036866359447,0,0.00460829493087558,0.0276497695852535,0.172043010752688,0.00460829493087558,0.00460829493087558,0.0168970814132104,0.0253456221198157,0.00384024577572965,0.0445468509984639
1900.5,87,0,0,0.00495399858457183,0.00636942675159236,0.013446567586695,0,0.00424628450106157,0.578202406227884,0.0056617126680821,0.00283085633404105,0.00141542816702052,0,0.0127388535031847,0.000707714083510262,0.000707714083510262,0.00141542816702052,0.0169851380042463,0.000707714083510262,0,0.0792639773531493,0,0.00849256900212314,0.043170559094126,0.120311394196745,0.00636942675159236,0.00424628450106157,0.00636942675159236,0.02689313517339,0.00212314225053079,0.0523708421797594
1905.5,89,0,0.0022238695329874,0.0022238695329874,0.00593031875463306,0.0066716085989622,0,0.000741289844329133,0.663454410674574,0.0022238695329874,0.00370644922164566,0,0,0.0244625648628614,0.00148257968865827,0,0.000741289844329133,0.00963676797627873,0,0,0.0815418828762046,0.00148257968865827,0.0170496664195701,0.0467012601927354,0.0548554484803558,0.0066716085989622,0.00518902891030393,0.00518902891030393,0.0170496664195701,0.000741289844329133,0.0400296515937732
