"depth","best.age","min.age","max.age"
307,619,569,668
309,622,572,672
311,625,573,676
313,628,572,679
319,637,571,689
329,651,564,712
339,666,558,743
339.1,666.5,557.5,743
349,674,596,730
359,681,634,723
369,688,657,731
379,731,699,773
389,774,738,820
399,817,774,868
401,826,781,878
407,852,802,907
409,860,810,918
411,869,816,927
419,903,845,968
429,946,881,1022
439,990,915,1076
449,1033,949,1131
459,1075,992,1172
469,1115,1040,1192
479,1156,1071,1230
489,1193,1096,1276
499,1226,1138,1300
509,1258,1180,1329
519,1291,1218,1358
529,1324,1255,1389
539,1357,1291,1421
549,1389,1324,1454
559,1422,1355,1489
569,1455,1385,1528
579,1496,1424,1573
589,1556,1489,1627
599,1617,1551,1685
609,1677,1612,1746
619,1738,1671,1811
629,1798,1727,1875
639,1859,1782,1942
649,1920,1834,2011
659,1980,1883,2081
669,2029,1932,2131
679,2061,1977,2151
689,2092,2014,2173
699,2124,2047,2200
709,2155,2079,2233
719,2187,2109,2270
729,2219,2134,2313
739,2276,2193,2366
749,2351,2267,2442
759,2427,2332,2530
769,2502,2387,2627
779,2577,2380,2729
789,3075,2956,3202
799,3620,3520,3727
809,4165,4062,4261
819,4710,4579,4811
829,4932,4813,5026
839,5120,5017,5204
849,5307,5219,5384
859,5494,5416,5565
869,5681,5612,5749
879,5868,5807,5935
889,6055,5998,6121
899,6243,6187,6308
909,6342,6286,6408
919,6353,6300,6417
929,6365,6310,6428
939,6376,6320,6442
949,6387,6328,6454
959,6399,6337,6467
969,6410,6346,6484
979,6421,6357,6505
989,6433,6367,6527
999,6444,6376,6550
1009,6455,6384,6572
1019,6467,6391,6602
1029,6478,6396,6625
1039,6498,6419,6637
1049,6518,6442,6644
1059,6538,6464,6653
1069,6558,6484,6664
1079,6578,6504,6676
1089,6598,6524,6688
1099,6618,6544,6702
1109,6638,6564,6718
1119,6658,6584,6736
1129,6678,6602,6756
1139,6698,6619,6777
1149,6718,6638,6802
1159,6738,6655,6827
1169,6758,6672,6853
1179,6778,6689,6881
1189,6798,6705,6908
1199,6818,6720,6935
1209,6833,6739,6946
1219,6848,6756,6955
1229,6863,6774,6965
1239,6878,6789,6973
1249,6893,6804,6981
1259,6908,6821,6992
1269,6923,6837,7003
1279,6939,6855,7017
1289,6954,6870,7030
1299,6969,6885,7044
1309,6984,6900,7059
1319,6999,6913,7074
1329,7014,6925,7088
1339,7029,6937,7102
1349,7044,6947,7115
1359,7060,6958,7130
1369,7075,6969,7145
1379,7090,6977,7161
1389,7105,6981,7178
1399,7120,6989,7195
1409,7135,6998,7211
1419,7150,7006,7227
1429,7166,7016,7244
1439,7181,7026,7264
1449,7183,7037,7261
1459,7185,7048,7259
1469,7187,7058,7258
1479,7189,7069,7257
1489,7192,7081,7257
1499,7194,7099,7256
1509,7196,7107,7256
1519,7198,7116,7257
1529,7200,7122,7258
1539,7202,7128,7260
1549,7205,7135,7263
1559,7207,7141,7266
1569,7209,7148,7270
1579,7211,7153,7273
1589,7213,7158,7277
1599,7215,7158,7280
1609,7231,7175,7296
1619,7266,7215,7325
1629,7302,7253,7357
1639,7337,7287,7390
1649,7373,7321,7424
1659,7408,7354,7460
1669,7443,7384,7497
1679,7479,7412,7537
1689,7514,7439,7579
1699,7692,7638,7746
1709,7895,7830,7957
