"depth","best.age","min.age","max.age"
328,NA,NA,NA
332,NA,NA,NA
336,NA,NA,NA
340,NA,NA,NA
344,NA,NA,NA
347,NA,NA,NA
349,NA,NA,NA
350,NA,NA,NA
351,NA,NA,NA
353,NA,NA,NA
354,NA,NA,NA
355,NA,NA,NA
357,NA,NA,NA
359,NA,NA,NA
361,NA,NA,NA
362,NA,NA,NA
363,NA,NA,NA
364,NA,NA,NA
365,NA,NA,NA
366,12631,12440,12781
367,12716,12535,12858
368,12800,12631,12945
370,12969,12841,13108
372,13138,12990,13279
374,13307,13137,13467
376,13476,13279,13665
378,13645,13415,13867
380,13815,13550,14073
382,NA,NA,NA
384,NA,NA,NA
386,NA,NA,NA
388,NA,NA,NA
