"depth","best.age","min.age","max.age"
806,-29,-56,-2
825,24,-13,59
845,80,18,140
865,136,43,224
875,315,217,409
883,512,373,681
890,625,496,763
898,753,638,864
906,882,775,989
914,1011,904,1120
922,1139,1032,1258
928,1236,1125,1363
938,1396,1272,1545
946,1595,1481,1728
954,1794,1675,1919
962,1993,1861,2117
970,2192,2036,2321
978,2391,2193,2531
986,2590,2347,2750
996,2816,2539,2989
1002,2898,2653,3059
1010,3008,2808,3150
1018,3118,2952,3260
1026,3227,3085,3378
1034,3337,3193,3498
1042,3446,3291,3629
1049,3542,3374,3751
1058,3701,3536,3907
1066,3867,3711,4046
1074,4034,3879,4200
1082,4200,4032,4366
1090,4366,4176,4542
1106,4699,4453,4908
1116,4960,4704,5178
1124,5231,4998,5437
1132,5502,5284,5708
1140,5773,5562,5991
1148,6044,5815,6277
1156,6315,6063,6581
1164,6586,6300,6891
1173,6873,6566,7207
1180,7048,6778,7346
1188,7248,7012,7506
1196,7448,7238,7672
1204,7648,7452,7848
1208,7748,7552,7943
1212,7848,7647,8040
1216,7948,7738,8141
1220,8048,7826,8248
1224,8148,7913,8359
1226,8198,7955,8415
1228,8248,7998,8472
1230,8298,8039,8530
1234,8392,8148,8608
1236,8438,8202,8649
1240,8532,8310,8735
1244,8625,8413,8825
1248,8718,8514,8922
1252,8812,8609,9024
1256,8905,8697,9129
1260,8998,8784,9242
1264,9092,8869,9359
1268,9185,8955,9482
1272,9278,9037,9606
1276,9372,9116,9732
1284,9558,9267,9984
1291,9697,9393,10151
1300,9796,9518,10173
1308,9884,9623,10209
1316,9972,9715,10260
1324,10060,9790,10330
1332,10147,9843,10411
1340,10235,9891,10517
1348,10323,9932,10641
1352,10458,10092,10753
1356,10594,10253,10875
1360,10729,10413,11001
1364,10864,10564,11130
1372,11134,10839,11405
1380,11405,11084,11695
1388,11675,11314,11997
1396,11945,11530,12308
1406,NA,NA,NA
1414,NA,NA,NA
1446,NA,NA,NA
