"depth","best.age","min.age","max.age"
5,61,58,64
25,305,290,317
50,610,580,636
75,915,869,953
100,1220,1160,1272
125,1525,1449,1590
150,1830,1739,1908
175,2135,2028,2226
200,2440,2318,2544
225,2745,2607,2862
250,3050,2897,3180
275,3355,3186,3498
300,3608,3436,3756
325,3741,3590,3877
350,3874,3742,4004
375,4007,3881,4130
400,4139,4014,4261
425,4272,4142,4402
450,4405,4260,4545
475,4538,4377,4697
500,4671,4489,4849
525,5227,5044,5412
550,5784,5561,6003
575,6341,6054,6614
600,6897,6532,7233
625,7454,7003,7854
650,8011,7469,8477
675,8567,7934,9102
700,9124,8397,9727
705,9235,8489,9851
720,9569,8767,10227
740,10015,9140,10731
750,10237,9326,10982
760,10460,9512,11234
770,10681,9790,11441
780,10902,10095,11653
790,11123,10302,11899
805,11454,10491,12361
810,11564,10531,12536
820,11785,10606,12932
830,NA,NA,NA
840,NA,NA,NA
845,NA,NA,NA
848,NA,NA,NA
850,NA,NA,NA
853,NA,NA,NA
855,NA,NA,NA
