"depth","best.age","min.age","max.age"
1,-11,-29,9
10,158,140,178
20,347,326,367
30,535,512,558
40,723,696,749
50,911,880,940
60,1100,1065,1133
70,1288,1248,1325
80,1476,1431,1517
90,1664,1613,1709
100,1853,1797,1902
110,2041,1981,2096
120,2229,2163,2288
130,2417,2346,2481
140,2606,2529,2674
150,2794,2712,2867
160,2982,2895,3060
170,3170,3078,3253
180,3359,3261,3448
190,3547,3443,3641
200,3735,3627,3836
210,3923,3809,4029
220,4112,3993,4224
230,4300,4175,4417
240,4488,4358,4611
250,4676,4541,4804
260,4865,4724,4998
270,5053,4907,5191
280,5241,5090,5384
290,5429,5272,5578
300,5618,5455,5771
310,5806,5638,5965
320,6493,6272,6721
330,7236,6870,7627
340,7979,7436,8544
350,8722,7991,9462
360,9465,8543,10380
370,10208,9094,11300
380,10950,9644,12221
390,11693,10196,13145
400,12436,10746,14069
403,12659,10911,14346
405,12808,11022,14531
410,13179,11298,14994
420,NA,NA,NA
430,NA,NA,NA
440,NA,NA,NA
450,NA,NA,NA
460,NA,NA,NA
