"depth","best.age","min.age","max.age"
0,-55,-111,1
10,-14,-47,18
20,28,3,53
30,70,30,111
40,113,53,175
50,156,74,238
60,200,99,301
70,244,126,364
80,290,156,425
88,327,182,474
98,374,216,534
108,422,253,594
113,446,272,623
118,471,293,653
128,521,335,712
138,573,380,771
148,626,427,829
158,680,478,888
163,708,504,918
188,853,645,1067
213,1008,803,1221
223,1074,872,1285
233,1141,942,1349
243,1211,1015,1415
253,1282,1090,1482
263,1356,1169,1552
273,1433,1250,1623
283,1511,1335,1698
287,1544,1369,1728
301,1659,1493,1837
310,1737,1574,1909
320,1825,1668,1993
330,1916,1765,2081
340,2010,1864,2171
350,2107,1964,2264
360,2206,2066,2360
370,2309,2172,2462
380,2415,2278,2567
390,2525,2387,2676
400,2637,2498,2789
406,2707,2565,2859
416,2825,2681,2979
426,2946,2799,3103
436,3072,2920,3231
446,3201,3044,3364
456,3333,3171,3500
466,3470,3302,3640
476,3610,3438,3786
486,3755,3579,3936
491,3829,3652,4013
496,3903,3723,4089
506,4056,3872,4247
516,4213,4025,4408
526,4374,4182,4572
536,4540,4344,4740
546,4710,4511,4912
556,4885,4683,5088
566,5064,4861,5268
576,5248,5044,5452
585,5418,5214,5621
589,5495,5291,5697
599,5690,5487,5890
609,5890,5689,6086
619,6095,5898,6287
629,6305,6113,6492
639,6521,6333,6700
649,6741,6562,6915
659,6968,6796,7133
669,7199,7037,7356
676,7365,7210,7516
686,7606,7461,7747
696,7852,7718,7985
706,8105,7980,8229
716,8363,8246,8479
726,8627,8517,8740
736,8897,8787,9008
747,9201,9086,9316
757,9484,9358,9611
767,9773,9630,9919
777,10068,9901,10236
787,10370,10173,10564
797,10678,10449,10905
809,11056,10785,11329
814,11217,10927,11511
824,11543,11211,11879
834,11876,11497,12254
844,12215,11789,12642
854,12562,12085,13039
864,12915,12384,13445
869,13094,12534,13651
878,13422,12807,14029
887,NA,NA,NA
