"depth","best.age","min.age","max.age"
672,-9,-39,26
884,236,137,334
916,532,435,628
948,827,731,922
980,1122,1027,1217
1044,1713,1617,1810
1108,2304,2204,2405
1140,2599,2495,2703
1172,2894,2787,3003
1220,3337,3223,3452
1252,3633,3512,3751
1284,3928,3803,4052
1316,4223,4092,4353
1332,4371,4237,4503
1348,4519,4382,4654
1380,4814,4671,4956
1413,5119,4968,5267
1460,5552,5392,5712
1503,5949,5780,6119
1524,6143,5969,6318
1556,6438,6256,6620
1586,6715,6526,6904
1620,7029,6832,7226
1636,7177,6975,7377
1684,7620,7407,7832
1716,7915,7694,8135
1732,8063,7837,8286
1780,8506,8269,8741
1812,8801,8556,9044
1844,9097,8844,9348
1876,9392,9131,9651
1926,9853,9579,10125
1956,10130,9849,10410
1972,10278,9993,10562
2004,10573,10280,10866
2048,10979,10675,11283
2064,11127,10818,11435
2080,11275,10962,11587
2096,11567,11291,11837
2104,11713,11455,11963
2112,11859,11619,12092
2116,11932,11700,12157
2124,12078,11861,12287
2128,12151,11941,12353
2136,12297,12099,12486
2144,12443,12257,12624
2156,12662,12487,12833
2172,12954,12786,13125
2188,13246,13073,13430
2204,13538,13346,13743
2220,NA,NA,NA
2232,NA,NA,NA
2264,NA,NA,NA
2296,NA,NA,NA
2324,NA,NA,NA
2372,NA,NA,NA
2448,NA,NA,NA
