"depth","best.age","min.age","max.age"
8,579,531,618
10,735,674,784
12,891,818,950
14,1046,961,1116
15,1124,1033,1198
16,1202,1105,1282
17,1280,1176,1364
18,1358,1249,1448
19,1436,1320,1530
20,1514,1392,1614
21,1592,1464,1696
21.5,1631,1500,1738
22,1670,1536,1780
23,1748,1607,1862
23.5,1787,1643,1904
25,1904,1751,2028
27,2060,1894,2194
28,2138,1967,2277
29,2216,2038,2360
30,2294,2110,2443
31,2372,2182,2526
32,2450,2254,2609
33,2528,2325,2691
34,2646,2446,2809
35,2885,2711,3037
36,3124,2963,3275
37,3364,3213,3518
38,3603,3459,3762
39,3842,3699,4005
40,4081,3937,4251
41,4320,4172,4500
42,4559,4405,4754
43,4799,4631,5016
44,5038,4852,5280
45,NA,NA,NA
