"depth","best.age","min.age","max.age"
1,6,-30,43
10,69,6,132
20,195,105,283
30,377,292,464
40,560,474,647
50,742,654,833
60,925,831,1021
70,1107,1005,1211
80,1289,1178,1402
90,1472,1352,1597
100,1654,1523,1792
110,1837,1693,1986
120,2019,1862,2181
130,2202,2029,2375
140,2384,2197,2570
150,2566,2365,2766
160,2749,2532,2962
170,2931,2700,3159
180,3163,2932,3391
190,3445,3228,3661
200,3727,3523,3933
210,4008,3817,4207
220,4290,4107,4482
230,4571,4394,4759
240,4853,4677,5037
250,5135,4959,5319
260,5416,5236,5603
270,5698,5509,5887
280,5979,5781,6173
290,6261,6049,6462
300,6543,6318,6757
310,6824,6590,7058
320,7106,6821,7357
325,7247,6954,7507
330,7388,7084,7655
335,NA,NA,NA
340,NA,NA,NA
345,NA,NA,NA
350,NA,NA,NA
355,NA,NA,NA
360,NA,NA,NA
365,NA,NA,NA
370,NA,NA,NA
375,NA,NA,NA
380,NA,NA,NA
385,NA,NA,NA
395,NA,NA,NA
400,NA,NA,NA
405,NA,NA,NA
410,NA,NA,NA
415,NA,NA,NA
420,NA,NA,NA
