"depth","best.age","min.age","max.age"
0,-30,-58,-4
10,193,164,224
20,417,379,455
60,1311,1223,1398
100,2206,2065,2347
120,2653,2485,2821
140,3101,2906,3296
160,3548,3326,3771
180,3995,3745,4245
210,4666,4375,4958
220,5007,4749,5268
225,5197,4956,5439
230,5387,5158,5613
240,5767,5556,5985
250,6147,5915,6383
270,6901,6614,7236
275,7081,6799,7400
310,8340,8030,8667
320,8700,8355,9065
330,9060,8678,9476
340,9420,8989,9888
350,9779,9296,10302
355,9959,9448,10510
360,10139,9599,10717
365,10319,9747,10921
370,10499,9897,11128
375,10679,10047,11336
380,10859,10196,11544
385,11075,10463,11719
390,11328,10835,11863
395,11582,11179,12017
400,11835,11489,12192
405,12088,11754,12406
410,12342,11976,12678
414,12859,12501,13197
415,12988,12629,13338
416,13118,12750,13480
420,13635,13192,14063
422.5,13958,13460,14445
425,14282,13724,14835
427.5,14605,13981,15228
430,14928,14230,15623
432.5,15252,14474,16023
