"depth","best.age","min.age","max.age"
10,507,481,543
20,1014,963,1089
30,1521,1443,1632
40,2029,1924,2176
50,2536,2405,2721
60,3043,2885,3265
70,3550,3367,3810
80,4058,3903,4212
90,4565,4432,4704
100,5072,4943,5208
110,5580,5440,5731
120,6087,5926,6273
130,6489,6347,6647
140,6891,6754,7035
150,7293,7145,7439
160,7695,7514,7859
170,8097,7874,8294
180,8649,8435,8841
190,9352,9179,9511
200,10055,9827,10212
210,10758,10444,11075
220,NA,NA,NA
225,NA,NA,NA
230,NA,NA,NA
240,NA,NA,NA
250,NA,NA,NA
260,NA,NA,NA
270,NA,NA,NA
278,NA,NA,NA
285,NA,NA,NA
290,NA,NA,NA
295,NA,NA,NA
300,NA,NA,NA
