"depth","best.age","min.age","max.age"
140,NA,NA,NA
145,NA,NA,NA
150,NA,NA,NA
155,NA,NA,NA
160,NA,NA,NA
165,14819,14169,15460
170,15020,14307,15743
175,15220,14422,16148
180,NA,NA,NA
185,NA,NA,NA
190,NA,NA,NA
