"depth","best.age","min.age","max.age"
1,-10,-21,0
5,22,-7,50
10,61,4,117
15,101,15,186
20,152,56,250
25,216,125,310
35,344,256,433
45,473,381,566
55,601,495,703
65,729,603,844
75,857,708,989
85,985,806,1131
95,1113,905,1276
100,1177,954,1349
105,1241,1005,1423
110,1308,1083,1482
125,1507,1323,1675
135,1640,1463,1804
145,1773,1595,1942
155,1906,1719,2084
165,2039,1840,2235
175,2172,1961,2396
184,2291,2068,2544
186,2318,2091,2577
195,2437,2192,2725
205,2570,2298,2887
215,2798,2549,3083
224,3003,2768,3261
225,3025,2792,3281
235,3253,3028,3481
245,3480,3267,3694
255,3708,3501,3914
265,3935,3728,4141
275,4163,3948,4379
285,4391,4164,4624
305,4846,4570,5124
315,5022,4772,5276
325,5198,4966,5434
336,5392,5170,5619
345,5550,5330,5778
352,5674,5448,5906
365,5903,5663,6157
374,6061,5805,6336
384,6237,5958,6542
392,6378,6078,6709
406,6628,6290,7002
416,6840,6518,7180
426,7051,6733,7374
435,7241,6915,7573
445,7452,7105,7809
454,7642,7263,8032
465,7874,7447,8319
475,8085,7609,8594
485,8296,7766,8874
495,8507,7916,9155
508,8804,8188,9481
516,9033,8506,9608
525,9291,8823,9776
535,9577,9126,10025
545,9863,9364,10332
555,10149,9556,10700
565,10436,9934,10918
575,10722,10222,11233
585,11008,10407,11627
597,11351,10535,12160
604,NA,NA,NA
614,NA,NA,NA
625,NA,NA,NA
