"depth","best.age","min.age","max.age"
95,-24,-31,-18
100,-3,-26,21
105,19,-23,60
110,40,-18,99
115,62,-14,138
120,83,-10,177
125,105,-5,216
130,126,-1,255
135,191,64,320
140,320,207,433
145,449,341,556
150,578,467,687
155,707,581,828
160,836,681,973
165,1661,1509,1804
170,2562,2401,2727
175,3464,3277,3661
180,4366,4149,4608
185,5268,5020,5563
190,6169,5890,6521
195,7071,6757,7480
200,7973,7622,8440
205,8875,8485,9400
210,9776,9346,10360
215,10678,10206,11320
220,11580,11064,12279
225,11863,11378,12501
227,11949,11476,12559
230,12077,11620,12650
232,12163,11716,12715
235,12291,11857,12818
237,12377,11945,12886
240,12505,12078,13002
242,12591,12163,13085
245,12720,12287,13220
247,12805,12365,13314
250,12934,12480,13464
255,13148,12671,13738
260,13362,12850,14017
270,13791,13164,14847
275,13943,13327,14980
280,14096,13491,14854
310,15012,14469,15695
340,15929,15423,16539
370,16845,16337,17388
400,17761,17241,18308
430,18677,18119,19266
460,19593,18977,20258
490,20510,19818,21266
520,21289,20569,22073
550,21794,21087,22530
580,22300,21501,23120
610,22805,21829,23786
640,23310,22093,24483
670,23816,22327,25204
700,24321,22558,25956
710,NA,NA,NA
715,NA,NA,NA
