"depth","best.age","min.age","max.age"
200,4076,3878,4248
210,4282,4074,4462
220,4488,4270,4676
230,4693,4466,4891
240,4899,4662,5105
250,5104,4858,5320
260,5310,5053,5533
270,5515,5249,5748
280,5721,5445,5962
290,5926,5641,6177
300,6132,5837,6391
310,6453,6161,6710
320,7121,6865,7342
330,7788,7568,7992
340,8456,8255,8648
350,9124,8926,9316
360,9791,9582,9999
370,10459,10224,10692
380,11127,10859,11396
390,NA,NA,NA
400,NA,NA,NA
410,NA,NA,NA
420,NA,NA,NA
430,NA,NA,NA
440,NA,NA,NA
450,NA,NA,NA
460,NA,NA,NA
