"depth","best.age","min.age","max.age"
0,-27,-52,-2
5,-11,-39,16
15,20,-27,66
25,51,-18,120
45,113,-9,231
65,259,124,392
85,490,365,611
105,720,591,844
125,950,804,1096
145,1181,998,1371
165,1523,1321,1730
185,1976,1796,2163
205,2430,2250,2603
225,2884,2706,3055
245,3337,3158,3513
265,3791,3603,3975
285,4245,4042,4439
305,4699,4478,4905
325,5152,4911,5372
345,5606,5344,5842
365,6060,5774,6313
385,6513,6203,6786
405,6967,6629,7258
425,7421,7056,7732
445,7875,7482,8206
465,NA,NA,NA
475,NA,NA,NA
485,NA,NA,NA
495,NA,NA,NA
505,NA,NA,NA
510,NA,NA,NA
515,NA,NA,NA
520,NA,NA,NA
525,NA,NA,NA
530,NA,NA,NA
535,NA,NA,NA
540,NA,NA,NA
545,NA,NA,NA
550,NA,NA,NA
552,NA,NA,NA
553,NA,NA,NA
555,NA,NA,NA
560,NA,NA,NA
565,NA,NA,NA
567,NA,NA,NA
568,NA,NA,NA
570,NA,NA,NA
572,NA,NA,NA
573,NA,NA,NA
574.5,NA,NA,NA
575.5,NA,NA,NA
577,NA,NA,NA
