"depth","best.age","min.age","max.age"
4,57,9,106
12,133,26,242
22,255,82,431
42,722,563,884
64,1236,1090,1383
86,1749,1618,1887
102,2123,1999,2254
122,2589,2473,2717
142,3056,2943,3183
162,3523,3407,3655
182,3990,3862,4127
202,4457,4314,4625
222,4924,4772,5112
227,5040,4885,5235
232,5157,4998,5358
242,5391,5226,5603
252,5624,5452,5848
262,5951,5797,6142
282,6625,6506,6751
302,7300,7183,7432
322,7974,7832,8144
332,9006,8847,9183
337,9869,9682,10087
342,10733,10508,11029
347,11596,11326,11982
352,12459,12137,12938
362,14185,13746,14856
363,NA,NA,NA
364,NA,NA,NA
368,NA,NA,NA
372,NA,NA,NA
382,NA,NA,NA
392,NA,NA,NA
412,NA,NA,NA
432,NA,NA,NA
452,NA,NA,NA
472,NA,NA,NA
492,NA,NA,NA
502,NA,NA,NA
506,NA,NA,NA
512,NA,NA,NA
562,NA,NA,NA
641,NA,NA,NA
