"depth","best.age","min.age","max.age"
525,5,-60,70
970,6569,6207,6937
985,6787,6480,7102
1000,7005,6759,7263
1015,7223,7041,7422
1030,7441,7313,7585
1045,7652,7544,7765
1060,7840,7715,7988
1075,7982,7832,8182
1090,8071,7887,8305
1105,8126,7901,8376
1125,8186,7924,8463
1135,8226,7956,8518
1145,8282,8009,8585
1155,8362,8092,8668
1165,8472,8217,8770
1175,8619,8385,8895
1185,8810,8606,9051
1195,9053,8877,9241
1205,9353,9189,9471
1215,9720,9500,9904
1225,10172,9867,10435
1230,10438,10108,10727
1235,10734,10397,11030
1240,11063,10746,11346
1245,11428,11155,11679
1247,11590,11337,11832
1251,11950,11719,12174
1256,12397,12120,12579
1259,12619,12351,12816
1261,12745,12496,12974
1262.5,12831,12553,13088
1264,12910,12650,13214
1267,13057,12827,13376
1270,NA,NA,NA
1275,NA,NA,NA
1280,NA,NA,NA
1290,NA,NA,NA
1300,NA,NA,NA
1310,NA,NA,NA
1335,NA,NA,NA
1380,NA,NA,NA
