"depth","best.age","min.age","max.age"
0,1,-52,54
5,157,105,208
10,312,256,369
15,467,402,536
20,622,547,708
25,778,690,882
30,933,831,1057
35,1088,972,1233
40,1243,1063,1408
45,1399,1194,1580
50,1458,1313,1633
55,1517,1379,1684
60,1577,1440,1733
65,1636,1501,1783
70,1695,1564,1838
75,1754,1623,1893
80,1814,1680,1949
85,1873,1738,2008
90,1932,1795,2068
95,1992,1851,2130
100,2051,1905,2191
105,2110,1958,2253
110,2170,2010,2315
115,2229,2061,2378
120,2288,2112,2442
125,2348,2162,2507
130,2407,2210,2571
135,2466,2260,2638
140,2525,2308,2705
145,2585,2357,2774
150,2670,2452,2851
155,2756,2547,2932
160,2842,2641,3015
165,2928,2736,3101
170,3013,2827,3186
175,3099,2916,3272
180,3185,3005,3360
185,3270,3089,3447
190,3356,3172,3535
195,3442,3254,3626
200,3528,3332,3716
205,3613,3409,3807
210,3699,3485,3899
215,3785,3560,3991
220,3870,3633,4085
225,3956,3706,4180
230,4042,3778,4275
235,4128,3848,4369
240,4213,3919,4465
245,4299,3990,4562
250,4345,4050,4599
255,4392,4110,4636
260,4438,4170,4675
265,4485,4229,4715
275,4578,4345,4796
280,4624,4398,4836
285,4671,4451,4878
290,4717,4502,4921
295,4763,4550,4963
300,4810,4596,5008
305,4856,4640,5053
310,4903,4682,5097
315,4949,4723,5143
320,4996,4764,5190
325,5042,4804,5238
330,5089,4844,5288
335,5135,4883,5338
340,5181,4921,5388
345,5228,4959,5440
350,5274,4992,5491
355,5321,5024,5546
360,5367,5059,5602
365,5541,5259,5758
370,5716,5458,5916
375,5890,5654,6078
380,6064,5848,6240
385,6239,6041,6404
390,6413,6232,6570
395,6587,6421,6739
400,6761,6606,6910
405,6936,6785,7084
410,7110,6960,7260
415,7284,7129,7438
420,7459,7301,7615
425,7633,7495,7773
430,7808,7678,7939
435,7983,7847,8116
440,8158,7990,8300
445,8332,8109,8499
450,NA,NA,NA
453,NA,NA,NA
455,NA,NA,NA
457,NA,NA,NA
460,NA,NA,NA
463,NA,NA,NA
465,NA,NA,NA
