"depth","best.age","min.age","max.age"
1,-15,-34,4
12,1963,1855,2072
18,3042,2876,3208
24,4121,3897,4345
29,5021,4747,5292
36,6279,5938,6619
40,6999,6617,7376
43,7538,7128,7945
45,7898,7468,8324
47,8258,7807,8702
50,8797,8318,9271
55,9696,9168,10218
60,10027,9710,10344
63,10226,9933,10515
65,10358,10027,10695
67,10532,10226,10844
70,10792,10520,11067
73,11052,10812,11296
75,11226,11002,11447
78,11486,11288,11685
80,11659,11474,11849
83,11919,11744,12106
85,12093,11919,12284
87,12266,12088,12469
90,12527,12310,12749
93,NA,NA,NA
95,NA,NA,NA
100,NA,NA,NA
110,NA,NA,NA
120,NA,NA,NA
130,NA,NA,NA
142,NA,NA,NA
150,NA,NA,NA
160,NA,NA,NA
166,NA,NA,NA
170,NA,NA,NA
177,NA,NA,NA
180,NA,NA,NA
187,NA,NA,NA
190,NA,NA,NA
195,NA,NA,NA
200,NA,NA,NA
210,NA,NA,NA
220,NA,NA,NA
227,NA,NA,NA
240,NA,NA,NA
250,NA,NA,NA
260,NA,NA,NA
270,NA,NA,NA
280,NA,NA,NA
290,NA,NA,NA
300,NA,NA,NA
310,NA,NA,NA
321,NA,NA,NA
330,NA,NA,NA
350,NA,NA,NA
390,NA,NA,NA
470,NA,NA,NA
570,NA,NA,NA
670,NA,NA,NA
760,NA,NA,NA
