"depth","best.age","min.age","max.age"
0.5,-43,-46,-42
2.5,-28,-30,-26
4.5,-12,-14,-11
6.5,3,2,4
8.5,18,17,19
10.5,34,33,35
12.5,49,48,49
14.5,65,64,65
16.5,80,79,81
18.5,95,94,96
20.5,111,110,112
22.5,126,125,127
24.5,142,140,142
26.5,157,156,158
28.5,172,171,173
30.5,187,186,189
32.5,202,201,205
34.5,266,249,283
36.5,330,295,365
38.5,394,342,448
40.5,457,388,529
42.5,521,433,610
44.5,584,479,692
46.5,641,526,760
48.5,679,572,793
50.5,717,606,829
52.5,755,637,874
54.5,793,663,921
56.5,830,685,970
58.5,868,706,1023
60.5,906,725,1080
62.5,944,744,1140
64.5,982,761,1201
66.5,1020,776,1262
68.5,1057,822,1292
70.5,1094,874,1310
72.5,1131,925,1330
74.5,1168,974,1352
76.5,1205,1023,1379
78.5,1242,1071,1408
80.5,1279,1117,1441
82.5,1316,1160,1477
84.5,1353,1198,1514
86.5,1390,1233,1556
88.5,1427,1263,1599
90.5,1464,1291,1645
92.5,1501,1316,1694
94.5,1521,1341,1711
96.5,1535,1365,1718
98.5,1550,1386,1726
100.5,1564,1404,1735
102.5,1579,1422,1746
104.5,1593,1437,1758
106.5,1607,1452,1771
108.5,1622,1465,1786
110.5,1636,1478,1803
112.5,1651,1488,1821
114.5,1665,1497,1842
116.5,1680,1506,1865
119.5,NA,NA,NA
