"depth","best.age","min.age","max.age"
2,47,41,53
7,165,142,185
12,283,242,317
17,402,343,450
22,520,443,582
27,638,545,716
32,756,646,849
37,874,746,981
42,992,847,1114
47,1110,947,1246
52,1228,1048,1379
57,1346,1149,1511
62,1465,1249,1644
67,1583,1350,1777
72,1701,1450,1909
77,1819,1551,2042
82,1937,1653,2175
87,2055,1753,2308
92,2173,1854,2440
97,2291,1954,2573
102,2409,2055,2705
107,2528,2156,2838
112,2603,2255,2893
117,2674,2353,2941
122,2744,2450,2997
127,2815,2547,3057
132,2885,2638,3117
137,2956,2723,3178
142,3027,2802,3240
147,3097,2880,3311
152,3168,2954,3389
157,3239,3020,3470
162,3309,3086,3558
167,3380,3146,3648
172,3451,3201,3739
177,3521,3251,3829
182,3584,3330,3875
187,3646,3407,3916
192,3708,3482,3959
202,3832,3623,4053
207,3894,3684,4106
212,3956,3741,4167
217,4018,3793,4234
222,4080,3839,4303
227,4142,3880,4374
232,4204,3916,4448
237,4266,3952,4527
242,4328,3990,4610
