"depth","best.age","min.age","max.age"
0,261,168,352
5,304,215,390
10,348,265,431
15,394,315,473
20,441,366,516
25,490,419,562
30,540,472,609
35,592,526,658
45,700,639,762
50,756,697,817
55,814,755,873
60,873,815,931
65,934,877,992
70,996,938,1053
75,1060,1002,1118
80,1125,1067,1184
90,1261,1200,1321
100,1402,1340,1466
105,1475,1412,1540
110,1550,1485,1616
115,1626,1559,1693
120,1703,1636,1773
125,1782,1712,1853
130,1863,1792,1936
135,1945,1872,2019
140,2028,1954,2104
145,2113,2038,2191
150,2200,2122,2278
155,2288,2209,2368
160,2378,2297,2459
165,2469,2386,2551
170,2561,2478,2646
175,2655,2571,2741
180,2751,2666,2838
185,2848,2762,2937
190,2947,2860,3037
195,3047,2959,3137
200,3149,3060,3240
205,3252,3162,3344
210,3357,3267,3450
215,3463,3373,3557
220,3571,3480,3665
225,3680,3590,3776
230,3791,3700,3887
235,3903,3812,3999
240,4017,3925,4113
250,4249,4158,4346
255,4368,4275,4463
260,4488,4395,4583
265,4609,4516,4704
275,4856,4764,4951
280,4982,4889,5076
285,5110,5016,5203
290,5239,5146,5332
295,5369,5276,5461
300,5501,5409,5594
305,5635,5542,5726
315,5906,5815,5998
320,6044,5953,6136
322,6100,6009,6192
330,6325,6234,6416
335,6467,6377,6559
340,6612,6521,6703
345,6757,6667,6849
350,6904,6814,6997
360,7203,7111,7295
365,7355,7263,7449
370,7508,7415,7602
375,7663,7569,7758
380,7819,7724,7916
385,7977,7880,8075
390,8136,8038,8236
395,8297,8196,8398
400,8459,8356,8562
405,8623,8517,8728
410,8788,8680,8897
415,8955,8844,9066
420,9123,9009,9238
425,9293,9175,9410
430,9464,9344,9586
435,9637,9512,9762
440,9811,9682,9940
445,9987,9854,10121
450,10165,10026,10303
455,10344,10200,10487
460,10524,10375,10672
465,10706,10551,10859
470,10889,10729,11048
475,11074,10909,11239
480,11261,11089,11431
484,11411,11233,11585
485,11449,11271,11625
486,11487,11307,11664
487,11525,11343,11702
488,11562,11380,11742
489,11600,11417,11782
489.5,11619,11435,11801
493.5,11772,11582,11958
495.5,11849,11655,12037
497.5,11926,11730,12117
499.5,12003,11803,12196
501.5,12080,11878,12276
503.5,12158,11953,12357
505.5,12236,12029,12438
507.5,12314,12104,12519
509.5,12392,12178,12599
511.5,12471,12254,12681
515.5,NA,NA,NA
517.5,NA,NA,NA
