"depth","best.age","min.age","max.age"
430,NA,NA,NA
450,10787,10421,11126
460,11021,10668,11391
470,11256,10879,11693
480,11491,11057,12014
485,11609,11138,12191
490,11781,11330,12326
495,12175,11710,12602
500,12495,12047,12881
510,12939,12648,13237
520,12984,12741,13238
530,13029,12784,13268
540,13074,12776,13329
550,13120,12743,13429
560,13214,12882,13492
570,13322,13026,13599
580,13429,13109,13742
590,13537,13154,13930
600,13624,13193,14058
610,13682,13291,14095
620,13739,13363,14127
630,13797,13430,14179
640,13855,13490,14241
650,13912,13547,14313
660,13970,13596,14388
670,14027,13639,14472
680,14085,13679,14569
690,14142,13711,14671
700,14200,13737,14776
710,14257,13757,14884
720,14366,13850,15016
730,14678,14191,15254
740,14991,14459,15535
750,15303,14694,15866
760,15616,14893,16224
770,15928,15073,16627
780,16178,15307,16894
790,16282,15658,16860
800,16386,15727,16895
810,16481,15665,17010
825,16567,16005,17002
830,16596,16056,17032
840,16654,16012,17166
850,16712,15898,17411
855,16859,16144,17445
860,17007,16371,17514
870,17301,16825,17758
880,17596,17118,18075
890,17890,17315,18472
900,18669,18115,19229
910,19570,19040,20107
915,20020,19478,20556
930,21370,20770,22012
940,22271,21583,23023
945,22721,21978,23535
960,24071,23125,25080
965,24521,23507,25604
967,NA,NA,NA
