"depth","best.age","min.age","max.age"
469,10384,10223,10565
473,10480,10333,10638
479,10624,10474,10782
485,10768,10594,10953
491,10912,10695,11151
496,11037,10824,11263
499,11112,10875,11347
502,11187,10914,11445
505,11262,10948,11564
509,11363,10976,11732
511,11413,10988,11821
514,11556,11248,11868
516,11652,11356,11926
517,11700,11390,11962
518,11748,11416,12018
519,11840,11530,12093
521,12023,11759,12248
523,12207,11981,12407
525,12390,12196,12572
529,12757,12573,12915
532,13033,12829,13199
533,13124,12907,13299
534,13142,12943,13302
535,13159,12979,13307
536,13177,13014,13314
538,13211,13078,13328
540,13246,13128,13355
542,13281,13156,13399
546,13675,13519,13818
548,13895,13680,14072
552,14335,13967,14609
556,14775,14245,15165
560,15161,14725,15486
566,15740,15413,16012
574,16513,16271,16799
580,17092,16825,17445
582,NA,NA,NA
584,NA,NA,NA
586,NA,NA,NA
