"depth","best.age","min.age","max.age"
1.5,-39,-41,-37
19.5,50,32,67
49.5,198,151,242
90,418,336,496
130,884,802,961
170,1350,1258,1442
210,1816,1703,1928
270,2515,2366,2672
290,2748,2585,2921
310,2981,2802,3170
330,3190,3008,3381
350,3342,3185,3504
370,3493,3356,3631
390,3645,3522,3765
430,3948,3829,4059
470,4316,4195,4423
490,4543,4433,4644
530,4997,4893,5086
570,5451,5348,5544
590,5679,5567,5785
609,5942,5821,6059
620,6327,6223,6424
630,6677,6586,6758
650,7377,7304,7456
670,8077,8012,8169
690,8754,8626,8887
710,9407,9061,9761
730,10065,9781,10355
750,10724,10493,10958
760,11053,10844,11264
770,11383,11190,11574
780,11712,11529,11887
790,12041,11863,12207
800,12370,12190,12533
803,12469,12286,12632
