"depth","best.age","min.age","max.age"
1,-11,-37,17
5,74,46,104
10,180,146,215
20,392,343,449
30,604,538,688
40,816,733,928
45,922,829,1048
50,1028,924,1168
60,1241,1113,1409
70,1453,1304,1650
80,1665,1494,1890
90,1877,1684,2130
100,2065,1863,2334
110,2184,2002,2426
120,2303,2120,2523
125,2363,2177,2573
130,2422,2234,2627
135,2482,2292,2686
140,2541,2347,2747
150,2660,2448,2874
155,2720,2494,2939
160,2779,2540,3006
170,2898,2631,3149
180,3017,2723,3301
190,3136,2812,3454
200,3279,2938,3615
210,3493,3184,3802
220,3708,3420,3991
225,3815,3535,4090
230,3923,3648,4192
235,4030,3758,4296
240,4137,3865,4402
250,4352,4072,4620
260,4567,4263,4844
270,4781,4446,5081
280,4996,4608,5311
290,5211,4773,5552
295,5318,4857,5677
300,5417,4955,5775
310,5597,5184,5925
320,5778,5417,6081
330,5958,5642,6235
340,6138,5855,6392
350,6319,6065,6560
360,6499,6261,6731
370,6679,6447,6909
380,6860,6625,7096
390,7040,6791,7289
400,7306,7054,7557
410,7830,7617,8048
420,8354,8135,8569
425,8616,8382,8843
430,8878,8627,9122
435,9140,8867,9409
440,9364,9084,9640
450,9739,9470,10001
460,10114,9843,10395
465,10302,10020,10599
470,10489,10193,10813
475,10677,10365,11031
480,10864,10538,11254
490,11239,10864,11705
495,11427,11019,11935
500,NA,NA,NA
505,NA,NA,NA
510,NA,NA,NA
520,NA,NA,NA
530,NA,NA,NA
535,NA,NA,NA
540,NA,NA,NA
550,NA,NA,NA
560,NA,NA,NA
570,NA,NA,NA
580,NA,NA,NA
590,NA,NA,NA
600,NA,NA,NA
610,NA,NA,NA
620,NA,NA,NA
